MEMID,ED5A
356006003,ECE
356006004,
356007001,
356007002,
356007003,UPPER SECONDARY
356007004,PRIMARY
356007005,PRIMARY
356007006,PRIMARY
356007007,
356008001,PRIMARY
356008002,
356008003,UPPER SECONDARY
356008004,LOWER SECONDARY
356008005,PRIMARY
356008006,PRIMARY
356008007,PRIMARY
356008008,
356008009,
356009001,UPPER SECONDARY
356009002,PRIMARY
356009003,PRIMARY
356010001,PRIMARY
356010002,
356011001,PRIMARY
356011002,
356011003,PRIMARY
356011004,PRIMARY
356012001,
356012002,
356012003,LOWER SECONDARY
356012004,PRIMARY
356013001,PRIMARY
356013002,PRIMARY
356013003,PRIMARY
356013004,
356013005,
356014001,PRIMARY
356014002,PRIMARY
356014003,LOWER SECONDARY
356014004,PRIMARY
356014005,
356015001,PRIMARY
356015002,
356016001,PRIMARY
356016002,PRIMARY
356017001,
356017002,
356017003,LOWER SECONDARY
356018001,TERTIARY EDUCATION
356018002,UPPER SECONDARY
356018003,PRIMARY
356018004,ECE
356018005,
356019001,PRIMARY
356019002,PRIMARY
356019003,PRIMARY
356019004,
356020001,PRIMARY
356020002,
356020003,PRIMARY
356020004,PRIMARY
356020005,
357001001,PRIMARY
357001002,
357001003,LOWER SECONDARY
357001004,LOWER SECONDARY
357001005,
357002001,UPPER SECONDARY
357002002,PRIMARY
357002003,
357003001,POST SECONDARY NON TERTIARY
357003002,PRIMARY
357003003,TERTIARY EDUCATION
357003004,UPPER SECONDARY
357004001,PRIMARY
357004002,PRIMARY
357004003,LOWER SECONDARY
357004004,PRIMARY
357004005,
357005001,
357005002,
357005003,PRIMARY
357006001,PRIMARY
357006002,PRIMARY
357006003,PRIMARY
357006004,
357006005,
357007001,
357008001,LOWER SECONDARY
357008002,
357008003,PRIMARY
357009001,PRIMARY
357009002,PRIMARY
357009003,UPPER SECONDARY
357009004,UPPER SECONDARY
357009005,
357010001,TERTIARY EDUCATION
357010002,PRIMARY
357010003,
357010004,
357011001,UPPER SECONDARY
357011002,PRIMARY
357011003,LOWER SECONDARY
357011004,PRIMARY
357011005,
357012001,PRIMARY
357012002,PRIMARY
357012003,
357013001,PRIMARY
357013002,PRIMARY
357013003,PRIMARY
357013004,PRIMARY
357013005,PRIMARY
357013006,PRIMARY
357014001,PRIMARY
357014002,PRIMARY
357014003,PRIMARY
357014004,PRIMARY
357014005,UPPER SECONDARY
357015001,LOWER SECONDARY
357015002,PRIMARY
357015003,PRIMARY
357016001,LOWER SECONDARY
357016002,PRIMARY
357017001,PRIMARY
357017002,PRIMARY
357017003,LOWER SECONDARY
357018001,LOWER SECONDARY
357018002,
357019001,POST SECONDARY NON TERTIARY
357019002,PRIMARY
357019003,PRIMARY
357019004,PRIMARY
357019005,
357020001,PRIMARY
357020002,
357020003,UPPER SECONDARY
357020004,
358001001,PRIMARY
358001002,PRIMARY
358001003,LOWER SECONDARY
358001004,PRIMARY
358002001,PRIMARY
358002002,PRIMARY
358002003,LOWER SECONDARY
358003001,PRIMARY
358003002,PRIMARY
358003003,TERTIARY EDUCATION
358003004,PRIMARY
358003005,
358004001,UPPER SECONDARY
358004002,UPPER SECONDARY
358004003,PRIMARY
358004004,PRIMARY
358004005,
358005001,LOWER SECONDARY
358005002,UPPER SECONDARY
358005003,LOWER SECONDARY
358005004,LOWER SECONDARY
358005005,PRIMARY
358006001,PRIMARY
358006002,LOWER SECONDARY
358006003,PRIMARY
358006004,PRIMARY
358006005,
358008001,LOWER SECONDARY
358008002,PRIMARY
358008003,PRIMARY
358009001,PRIMARY
358009002,PRIMARY
358010001,PRIMARY
358010002,PRIMARY
358010003,
358010004,
358011001,TERTIARY EDUCATION
358011002,PRIMARY
358011003,ECE
358011004,
358011005,
358012001,PRIMARY
358012002,PRIMARY
358012003,UPPER SECONDARY
358012004,UPPER SECONDARY
358012005,
358013001,PRIMARY
358013002,
358014001,
358014002,PRIMARY
358014003,PRIMARY
358014004,LOWER SECONDARY
358014005,
358015001,PRIMARY
358015002,PRIMARY
358015003,PRIMARY
358015004,PRIMARY
358016001,
358016002,PRIMARY
358016003,PRIMARY
358016004,PRIMARY
358017001,
358020001,PRIMARY
358020002,PRIMARY
358020003,PRIMARY
358020004,
358020005,
358020006,PRIMARY
359001001,PRIMARY
359001002,LOWER SECONDARY
359001003,LOWER SECONDARY
359001004,UPPER SECONDARY
359002001,LOWER SECONDARY
359002002,
359002003,LOWER SECONDARY
359002004,PRIMARY
359002005,
359003001,LOWER SECONDARY
359003002,
359003003,LOWER SECONDARY
359004001,PRIMARY
359004002,UPPER SECONDARY
359005001,TERTIARY EDUCATION
359005002,LOWER SECONDARY
359005003,PRIMARY
359005004,ECE
359005005,
359006001,LOWER SECONDARY
359006002,PRIMARY
359006003,
359006004,LOWER SECONDARY
359008001,PRIMARY
359008002,PRIMARY
359008003,PRIMARY
359008004,LOWER SECONDARY
359008005,LOWER SECONDARY
359008006,PRIMARY
359008007,PRIMARY
359009001,PRIMARY
359009002,PRIMARY
359009003,
359009004,TERTIARY EDUCATION
359009005,UPPER SECONDARY
359009006,UPPER SECONDARY
359009007,PRIMARY
359009008,
359009009,ECE
359010001,PRIMARY
359010002,
359010003,UPPER SECONDARY
359010004,LOWER SECONDARY
359010005,UPPER SECONDARY
359010006,PRIMARY
359011001,PRIMARY
359011002,
359011003,PRIMARY
359011004,PRIMARY
359011005,
359013001,PRIMARY
359013002,UPPER SECONDARY
359014001,PRIMARY
359014002,
359014003,LOWER SECONDARY
359014004,LOWER SECONDARY
359014005,LOWER SECONDARY
359014006,LOWER SECONDARY
359014007,PRIMARY
359014008,
359015001,PRIMARY
359015002,PRIMARY
359015003,LOWER SECONDARY
359015004,PRIMARY
359015005,TERTIARY EDUCATION
359015006,
359016001,PRIMARY
359016002,
359016003,PRIMARY
359016004,ECE
359017001,
359017002,PRIMARY
359017003,ECE
359018001,TERTIARY EDUCATION
359018002,TERTIARY EDUCATION
359018003,ECE
359019001,
359020001,PRIMARY
359020002,PRIMARY
359020003,PRIMARY
359020004,ECE
360001001,PRIMARY
360001002,PRIMARY
360001003,PRIMARY
360001004,LOWER SECONDARY
360003001,LOWER SECONDARY
360003002,PRIMARY
360004001,
360005001,PRIMARY
360005002,PRIMARY
360005003,PRIMARY
360007001,
360008001,
360008002,
360008003,PRIMARY
360008004,PRIMARY
360008005,PRIMARY
360008006,
360009001,UPPER SECONDARY
360009002,PRIMARY
360009003,LOWER SECONDARY
360009004,PRIMARY
360010001,PRIMARY
360010002,PRIMARY
360010003,
360010004,LOWER SECONDARY
360010005,PRIMARY
360010006,PRIMARY
360010007,
360011001,PRIMARY
360011002,
360011003,PRIMARY
360011004,PRIMARY
360011005,
360012001,PRIMARY
360012002,
360012003,LOWER SECONDARY
360012004,LOWER SECONDARY
360012005,PRIMARY
360012006,PRIMARY
360012007,
360013001,
360013002,
360013003,PRIMARY
360013004,LOWER SECONDARY
360014001,PRIMARY
360014002,PRIMARY
360014003,LOWER SECONDARY
360014004,
360015001,PRIMARY
360015002,
360015003,PRIMARY
360016001,PRIMARY
360016002,
360016003,PRIMARY
360016004,PRIMARY
360016005,PRIMARY
360016006,
360017001,LOWER SECONDARY
360017002,PRIMARY
360017003,PRIMARY
360017004,PRIMARY
360017005,
360018001,PRIMARY
360018002,PRIMARY
360018003,PRIMARY
360018004,PRIMARY
360018005,PRIMARY
360018006,LOWER SECONDARY
360020001,PRIMARY
360020002,
360020003,PRIMARY
360020004,PRIMARY
361001001,PRIMARY
361001002,PRIMARY
361001003,PRIMARY
361002001,PRIMARY
361003001,UPPER SECONDARY
361003002,PRIMARY
361003003,
361003004,LOWER SECONDARY
361003005,PRIMARY
361003006,LOWER SECONDARY
361003007,
361004001,PRIMARY
361004002,PRIMARY
361004003,LOWER SECONDARY
361004004,PRIMARY
361004005,ECE
361004006,
361005001,PRIMARY
361005002,PRIMARY
361006001,PRIMARY
361006002,PRIMARY
361007001,LOWER SECONDARY
361007002,PRIMARY
361007003,TERTIARY EDUCATION
361008001,LOWER SECONDARY
361008002,PRIMARY
361009001,
361010001,PRIMARY
361010002,PRIMARY
361010003,PRIMARY
361010004,PRIMARY
361010005,
361011001,PRIMARY
361011002,PRIMARY
361011003,PRIMARY
361011004,
361011005,
361012001,PRIMARY
361012002,PRIMARY
361012003,PRIMARY
361012004,PRIMARY
361013001,PRIMARY
361013002,PRIMARY
361013003,LOWER SECONDARY
361013004,
361013005,PRIMARY
361014001,PRIMARY
361014002,PRIMARY
361014003,PRIMARY
361015001,LOWER SECONDARY
361015002,PRIMARY
361015003,PRIMARY
361015004,
361015005,
361016001,PRIMARY
361016002,PRIMARY
361017001,PRIMARY
361017002,LOWER SECONDARY
361017003,LOWER SECONDARY
361018001,LOWER SECONDARY
361018002,LOWER SECONDARY
361018003,LOWER SECONDARY
361018004,
361018005,
361019001,PRIMARY
361019002,PRIMARY
361020001,PRIMARY
361020002,PRIMARY
361020003,LOWER SECONDARY
361020004,PRIMARY
361020005,
361020006,
362001001,PRIMARY
362001002,PRIMARY
362001003,LOWER SECONDARY
362001004,PRIMARY
362001005,PRIMARY
362001006,
362002001,PRIMARY
362002002,PRIMARY
362002003,ECE
362003001,PRIMARY
362003002,PRIMARY
362003003,PRIMARY
362004001,PRIMARY
362004002,
362006001,PRIMARY
362007001,PRIMARY
362007002,PRIMARY
362007003,UPPER SECONDARY
362007004,LOWER SECONDARY
362007005,
362008001,
362008002,PRIMARY
362009001,
362009002,PRIMARY
362009003,LOWER SECONDARY
362009004,LOWER SECONDARY
362010001,
362010002,PRIMARY
362010003,LOWER SECONDARY
362011001,
362011002,
362011003,
362011004,PRIMARY
362012001,
362012002,PRIMARY
362012003,PRIMARY
362012004,
362013001,
362013002,
362013003,PRIMARY
362014001,
362014002,
362014003,PRIMARY
362014004,LOWER SECONDARY
362014005,PRIMARY
362014006,PRIMARY
362014007,PRIMARY
362014008,PRIMARY
362015001,PRIMARY
362015002,
362015003,PRIMARY
362015004,LOWER SECONDARY
362015005,
362016001,PRIMARY
362016002,PRIMARY
362017001,
362017002,LOWER SECONDARY
362017003,
362017004,
362017005,
362018001,LOWER SECONDARY
362018002,PRIMARY
362018003,
362018004,
362019001,
362019002,PRIMARY
362019003,LOWER SECONDARY
362019004,PRIMARY
362019005,
362019006,
362019007,PRIMARY
362019008,
362020001,PRIMARY
362020002,PRIMARY
362020003,LOWER SECONDARY
362020004,LOWER SECONDARY
362020005,
363001001,PRIMARY
363001002,
363001003,PRIMARY
363001004,PRIMARY
363001005,
363002001,PRIMARY
363002002,PRIMARY
363002003,
363002004,
363003001,
363003002,
363003003,PRIMARY
363003004,LOWER SECONDARY
363003005,LOWER SECONDARY
363003006,PRIMARY
363004001,TERTIARY EDUCATION
363004002,PRIMARY
363005001,PRIMARY
363005002,PRIMARY
363005003,
363006001,LOWER SECONDARY
363006002,PRIMARY
363006003,LOWER SECONDARY
363006004,PRIMARY
363006005,PRIMARY
363006006,
363007001,PRIMARY
363007002,PRIMARY
363007003,UPPER SECONDARY
363008001,PRIMARY
363008002,PRIMARY
363008003,PRIMARY
363008004,
363009001,PRIMARY
363009002,PRIMARY
363009003,
363010001,PRIMARY
363010002,PRIMARY
363010003,PRIMARY
363010004,ECE
363010005,
363011001,PRIMARY
363011002,
363011003,LOWER SECONDARY
363011004,PRIMARY
363011005,PRIMARY
363012001,PRIMARY
363012002,
363013001,TERTIARY EDUCATION
363013002,POST SECONDARY NON TERTIARY
363013003,PRIMARY
363013004,PRIMARY
363014001,PRIMARY
363014002,
363014003,LOWER SECONDARY
363015001,PRIMARY
363015002,PRIMARY
363015003,LOWER SECONDARY
363015004,PRIMARY
363015005,PRIMARY
363016001,
363017001,PRIMARY
363017002,
363017003,PRIMARY
363017004,ECE
363018001,
363018002,LOWER SECONDARY
363018003,UPPER SECONDARY
363018004,LOWER SECONDARY
363019001,PRIMARY
363019002,
363019003,LOWER SECONDARY
363019004,LOWER SECONDARY
363019005,PRIMARY
363019006,PRIMARY
363020001,PRIMARY
363020002,PRIMARY
363020003,ECE
363020004,
364001001,
364001002,
364001003,LOWER SECONDARY
364001004,PRIMARY
364001005,PRIMARY
364001006,PRIMARY
364002001,PRIMARY
364002002,PRIMARY
364002003,PRIMARY
364002004,PRIMARY
364002005,
364002006,
364002007,
364002008,
364002009,
364002010,
364003001,PRIMARY
364003002,
364003003,PRIMARY
364003004,
364003005,
364003006,
364004001,TERTIARY EDUCATION
364004002,TERTIARY EDUCATION
364004003,
364005001,
364005002,
364005003,PRIMARY
364005004,PRIMARY
364005005,
364005006,
364005007,
364006001,
364006002,
364006003,TERTIARY EDUCATION
364006004,LOWER SECONDARY
364006005,
364006006,
364007001,PRIMARY
364007002,
364007003,LOWER SECONDARY
364007004,PRIMARY
364007005,
364007006,
364007007,
364007008,
364007009,
364007010,
364008001,
364008002,
364008003,PRIMARY
364009001,PRIMARY
364009002,PRIMARY
364009003,PRIMARY
364009004,
364010001,PRIMARY
364010002,
364010003,
364010004,
364011001,PRIMARY
364011002,
364011003,PRIMARY
364011004,
364012001,PRIMARY
364012002,LOWER SECONDARY
364012003,PRIMARY
364013001,
364013002,
364014001,LOWER SECONDARY
364014002,PRIMARY
364014003,PRIMARY
364014004,
364014005,
364015001,
364015002,
364015003,LOWER SECONDARY
364016001,PRIMARY
364016002,PRIMARY
364016003,
364017001,PRIMARY
364017002,PRIMARY
364017003,PRIMARY
364017004,LOWER SECONDARY
364017005,
364017006,PRIMARY
364017007,PRIMARY
364018001,
364018002,
364018003,PRIMARY
364018004,PRIMARY
364018005,PRIMARY
364018006,
364019001,PRIMARY
364019002,
364019003,
364019004,PRIMARY
364019005,PRIMARY
364020001,PRIMARY
364020002,
364020003,LOWER SECONDARY
364020004,PRIMARY
364020005,
365001001,UPPER SECONDARY
365001002,PRIMARY
365001003,ECE
365001004,
365002001,LOWER SECONDARY
365002002,PRIMARY
365002003,LOWER SECONDARY
365002004,LOWER SECONDARY
365002005,LOWER SECONDARY
365002006,LOWER SECONDARY
365003001,PRIMARY
365003002,
365003003,PRIMARY
365003004,LOWER SECONDARY
365003005,LOWER SECONDARY
365004001,PRIMARY
365004002,LOWER SECONDARY
365005001,LOWER SECONDARY
365005002,PRIMARY
365005003,UPPER SECONDARY
365005004,UPPER SECONDARY
365005005,LOWER SECONDARY
365005006,LOWER SECONDARY
365005007,
365005008,
365006001,PRIMARY
365006002,PRIMARY
365006003,
365006004,LOWER SECONDARY
365006005,LOWER SECONDARY
365006006,PRIMARY
365006007,ECE
365006008,
365007001,TERTIARY EDUCATION
365007002,PRIMARY
365007003,LOWER SECONDARY
365007004,PRIMARY
365007005,PRIMARY
365008001,PRIMARY
365008002,
365008003,PRIMARY
365010001,LOWER SECONDARY
365010002,LOWER SECONDARY
365010003,
365010004,
365011001,PRIMARY
365011002,PRIMARY
365011003,UPPER SECONDARY
365011004,LOWER SECONDARY
365011005,
365011006,
365012001,PRIMARY
365012002,PRIMARY
365012003,UPPER SECONDARY
365013001,PRIMARY
365013002,
365014001,PRIMARY
365014002,
365014003,PRIMARY
365014004,LOWER SECONDARY
365014005,
365015001,LOWER SECONDARY
365015002,
365015003,UPPER SECONDARY
365015004,LOWER SECONDARY
365015005,PRIMARY
365015006,
365016001,LOWER SECONDARY
365016002,PRIMARY
365016003,LOWER SECONDARY
365016004,PRIMARY
365016005,ECE
365018001,TERTIARY EDUCATION
365019001,PRIMARY
365019002,LOWER SECONDARY
365019003,
365019004,LOWER SECONDARY
365019005,ECE
365019006,
366001001,LOWER SECONDARY
366001002,PRIMARY
366001003,LOWER SECONDARY
366002001,TERTIARY EDUCATION
366002002,UPPER SECONDARY
366002003,PRIMARY
366002004,
366003001,PRIMARY
366003002,PRIMARY
366004001,PRIMARY
366004002,PRIMARY
366004003,PRIMARY
366004004,
366004005,
366005001,PRIMARY
366005002,PRIMARY
366005003,PRIMARY
366005004,PRIMARY
366006001,PRIMARY
366006002,PRIMARY
366006003,ECE
366007001,PRIMARY
366007002,
366007003,LOWER SECONDARY
366007004,LOWER SECONDARY
366007005,ECE
366008001,UPPER SECONDARY
366008002,LOWER SECONDARY
366010001,
366010002,UPPER SECONDARY
366010003,
366010004,
366010005,
366011001,LOWER SECONDARY
366011002,PRIMARY
366011003,LOWER SECONDARY
366011004,LOWER SECONDARY
366011005,
366011006,
366012001,
366012002,UPPER SECONDARY
366012003,UPPER SECONDARY
366012004,LOWER SECONDARY
366012005,
366013001,LOWER SECONDARY
366013002,LOWER SECONDARY
366013003,
366014001,PRIMARY
366014002,
366014003,UPPER SECONDARY
366014004,LOWER SECONDARY
366014005,PRIMARY
366015001,PRIMARY
366015002,PRIMARY
366015003,UPPER SECONDARY
366015004,PRIMARY
366015005,PRIMARY
366015006,
366015007,
366016001,PRIMARY
366016002,
366017001,PRIMARY
366017002,PRIMARY
366017003,LOWER SECONDARY
366017004,LOWER SECONDARY
366018001,LOWER SECONDARY
366018002,PRIMARY
366018003,PRIMARY
366018004,LOWER SECONDARY
366019001,POST SECONDARY NON TERTIARY
366019002,ECE
367001001,PRIMARY
367001002,PRIMARY
367001003,LOWER SECONDARY
367001004,PRIMARY
367001005,PRIMARY
367001006,
367001007,
367003001,
367003002,PRIMARY
367003003,PRIMARY
367003004,ECE
367003005,
367003006,
367004001,PRIMARY
367004002,PRIMARY
367004003,LOWER SECONDARY
367004004,LOWER SECONDARY
367004005,LOWER SECONDARY
367004006,PRIMARY
367004007,PRIMARY
367004008,PRIMARY
367004009,PRIMARY
367005001,LOWER SECONDARY
367005002,PRIMARY
367006001,PRIMARY
367006002,PRIMARY
367006003,PRIMARY
367007001,PRIMARY
367007002,
367007003,LOWER SECONDARY
367007004,LOWER SECONDARY
367007005,PRIMARY
367007006,PRIMARY
367007007,
367008001,
367008002,
367008003,PRIMARY
367008004,PRIMARY
367008005,PRIMARY
367008006,LOWER SECONDARY
367010001,PRIMARY
367010002,PRIMARY
367010003,
367010004,
367011001,PRIMARY
367011002,
367011003,LOWER SECONDARY
367011004,LOWER SECONDARY
367013001,PRIMARY
367013002,PRIMARY
367013003,LOWER SECONDARY
367013004,LOWER SECONDARY
367014001,PRIMARY
367014002,PRIMARY
367014003,LOWER SECONDARY
367014004,LOWER SECONDARY
367014005,
367014006,
367015001,PRIMARY
367015002,PRIMARY
367015003,PRIMARY
367015004,PRIMARY
367015005,
367016001,PRIMARY
367016002,LOWER SECONDARY
367017001,PRIMARY
367017002,PRIMARY
367017003,PRIMARY
367017004,PRIMARY
367018001,PRIMARY
367018002,
367018003,LOWER SECONDARY
367018004,LOWER SECONDARY
367018005,LOWER SECONDARY
367018006,PRIMARY
367018007,PRIMARY
367018008,
367018009,LOWER SECONDARY
367018010,
367018011,
367019001,PRIMARY
367019002,PRIMARY
367019003,LOWER SECONDARY
367019004,PRIMARY
367019005,PRIMARY
367019006,
367019007,PRIMARY
367019008,LOWER SECONDARY
367019009,
367020001,PRIMARY
367020002,PRIMARY
367020003,LOWER SECONDARY
367020004,PRIMARY
367020005,PRIMARY
367020006,
367020007,
368001001,
368001002,PRIMARY
368002001,
368002002,
368002003,PRIMARY
368002004,PRIMARY
368002005,
368002006,
368002007,
368002008,
368004001,
368004002,LOWER SECONDARY
368004003,PRIMARY
368005001,PRIMARY
368005002,
368005003,LOWER SECONDARY
368005004,PRIMARY
368005005,PRIMARY
368006001,PRIMARY
368006002,
368007001,PRIMARY
368007002,PRIMARY
368007003,PRIMARY
368007004,PRIMARY
368007005,PRIMARY
368007006,
368007007,
368008001,
368008002,PRIMARY
368008003,
368008004,PRIMARY
368008005,PRIMARY
368009001,PRIMARY
368009002,
368009003,PRIMARY
368009004,
368009005,
368010001,PRIMARY
368010002,
368010003,LOWER SECONDARY
368011001,
368012001,PRIMARY
368012002,PRIMARY
368012003,PRIMARY
368012004,PRIMARY
368013001,
368014001,PRIMARY
368014002,
368014003,PRIMARY
368014004,PRIMARY
368014005,
368014006,
368014007,
368015001,PRIMARY
368015002,PRIMARY
368015003,
368015004,LOWER SECONDARY
368015005,LOWER SECONDARY
368015006,PRIMARY
368015007,PRIMARY
368016001,PRIMARY
368016002,PRIMARY
368017001,POST SECONDARY NON TERTIARY
368017002,POST SECONDARY NON TERTIARY
368017003,PRIMARY
368017004,PRIMARY
368018001,PRIMARY
368018002,
368018003,LOWER SECONDARY
368018004,PRIMARY
368018005,PRIMARY
368018006,PRIMARY
368018007,
368019001,
368020001,PRIMARY
368020002,
369001001,PRIMARY
369001002,PRIMARY
369002001,PRIMARY
369002002,PRIMARY
369002003,ECE
369002004,
369002005,
369003001,LOWER SECONDARY
369003002,LOWER SECONDARY
369003003,
369004001,
369004002,
369004003,LOWER SECONDARY
369005001,PRIMARY
369005002,PRIMARY
369005003,PRIMARY
369005004,PRIMARY
369005005,
369005006,
369006001,PRIMARY
369006002,
369006003,
369006004,
369007001,LOWER SECONDARY
369007002,
369007003,PRIMARY
369007004,PRIMARY
369008001,PRIMARY
369008002,
369008003,PRIMARY
369009001,
369009002,
369009003,PRIMARY
369009004,PRIMARY
369009005,PRIMARY
369009006,PRIMARY
369009007,PRIMARY
369009008,
369009009,
369009010,
369010001,
369010002,
369010003,PRIMARY
369010004,PRIMARY
369010005,ECE
369010006,
369011001,PRIMARY
369011002,PRIMARY
369012001,PRIMARY
369012002,PRIMARY
369012003,PRIMARY
369012004,PRIMARY
369012005,LOWER SECONDARY
369012006,PRIMARY
369012007,PRIMARY
369012008,PRIMARY
369012009,PRIMARY
369012010,
369012011,
369013001,PRIMARY
369013002,
369013003,PRIMARY
369013004,PRIMARY
369013005,PRIMARY
369013006,
369014001,
369014002,LOWER SECONDARY
369014003,PRIMARY
369015001,TERTIARY EDUCATION
369015002,POST SECONDARY NON TERTIARY
369015003,
369016001,
369016002,
369016003,LOWER SECONDARY
369016004,LOWER SECONDARY
369017001,
369017002,
369017003,LOWER SECONDARY
369017004,PRIMARY
369017005,PRIMARY
369018001,
369018002,
369018003,PRIMARY
369019001,PRIMARY
369019002,
369019003,
369019004,
369019005,LOWER SECONDARY
369019006,PRIMARY
369019007,ECE
369019008,
369020001,PRIMARY
369020002,PRIMARY
370001001,PRIMARY
370001002,LOWER SECONDARY
370001003,LOWER SECONDARY
370001004,PRIMARY
370002001,PRIMARY
370002002,PRIMARY
370002003,PRIMARY
370002004,
370003001,PRIMARY
370003002,PRIMARY
370003003,
370003004,
370004001,PRIMARY
370004002,
370004003,LOWER SECONDARY
370004004,PRIMARY
370004005,
370005001,PRIMARY
370005002,PRIMARY
370005003,LOWER SECONDARY
370005004,LOWER SECONDARY
370006001,LOWER SECONDARY
370006002,PRIMARY
370006003,LOWER SECONDARY
370007001,PRIMARY
370007002,
370007003,PRIMARY
370007004,PRIMARY
370008001,UPPER SECONDARY
370008002,
370008003,LOWER SECONDARY
370008004,LOWER SECONDARY
370008005,PRIMARY
370008006,PRIMARY
370008007,
370009001,PRIMARY
370009002,
370009003,PRIMARY
370009004,PRIMARY
370010001,LOWER SECONDARY
370010002,PRIMARY
370010003,UPPER SECONDARY
370010004,LOWER SECONDARY
370011001,LOWER SECONDARY
370011002,LOWER SECONDARY
370011003,UPPER SECONDARY
370011004,LOWER SECONDARY
370012001,LOWER SECONDARY
370012002,LOWER SECONDARY
370012003,UPPER SECONDARY
370012004,LOWER SECONDARY
370013001,PRIMARY
370013002,PRIMARY
370013003,POST SECONDARY NON TERTIARY
370013004,LOWER SECONDARY
370013005,PRIMARY
370013006,PRIMARY
370013007,
370014001,UPPER SECONDARY
370014002,LOWER SECONDARY
370015001,
370015002,
370015003,LOWER SECONDARY
370015004,
370016001,PRIMARY
370016002,PRIMARY
370017001,PRIMARY
370017002,PRIMARY
370017003,LOWER SECONDARY
370018001,PRIMARY
370018002,TERTIARY EDUCATION
370018003,TERTIARY EDUCATION
370019001,
370020001,PRIMARY
370020002,LOWER SECONDARY
370020003,PRIMARY
371001001,POST SECONDARY NON TERTIARY
371001002,PRIMARY
371001003,ECE
371001004,
371002001,
371002002,
371002003,
371003001,PRIMARY
371003002,
371003003,LOWER SECONDARY
371003004,LOWER SECONDARY
371003005,PRIMARY
371003006,PRIMARY
371003007,
371004001,PRIMARY
371004002,PRIMARY
371004003,PRIMARY
371004004,
371004005,
371005001,
371005002,
371005003,
371005004,
371006001,PRIMARY
371006002,PRIMARY
371006003,UPPER SECONDARY
371007001,
371007002,
371007003,
371007004,
371007005,PRIMARY
371008001,PRIMARY
371008002,
371008003,PRIMARY
371008004,PRIMARY
371008005,ECE
371009001,
371009002,
371009003,LOWER SECONDARY
371009004,LOWER SECONDARY
371009005,LOWER SECONDARY
371009006,PRIMARY
371009007,
371009008,
371009009,
371009010,
371010001,PRIMARY
371010002,PRIMARY
371010003,LOWER SECONDARY
371010004,LOWER SECONDARY
371010005,LOWER SECONDARY
371010006,LOWER SECONDARY
371010007,LOWER SECONDARY
371011001,
371011002,
371011003,PRIMARY
371011004,PRIMARY
371011005,
371011006,
371012001,
371012002,
371012003,PRIMARY
371012004,PRIMARY
371012005,PRIMARY
371012006,PRIMARY
371013001,
371013002,
371013003,LOWER SECONDARY
371013004,PRIMARY
371013005,PRIMARY
371013006,
371013007,
371014001,PRIMARY
371014002,PRIMARY
371014003,LOWER SECONDARY
371014004,PRIMARY
371014005,PRIMARY
371014006,ECE
371015001,
371015002,
371015003,PRIMARY
371015004,
371016001,PRIMARY
371016002,
371016003,PRIMARY
371016004,
371016005,
371017001,PRIMARY
371017002,PRIMARY
371017003,PRIMARY
371017004,
371017005,
371018001,
371018002,
371018003,PRIMARY
371018004,PRIMARY
371018005,
371019001,
371019002,
371019003,
371019004,PRIMARY
371019005,PRIMARY
371019006,
371019007,
371019008,ECE
371020001,
371020002,
371020003,LOWER SECONDARY
371020004,LOWER SECONDARY
371020005,LOWER SECONDARY
371020006,
372001001,PRIMARY
372001002,
372001003,
372001004,
372002001,
372002002,
372002003,LOWER SECONDARY
372002004,LOWER SECONDARY
372002005,
372002006,
372002007,LOWER SECONDARY
372003001,POST SECONDARY NON TERTIARY
372003002,PRIMARY
372004001,PRIMARY
372004002,PRIMARY
372004003,LOWER SECONDARY
372004004,LOWER SECONDARY
372004005,PRIMARY
372005001,LOWER SECONDARY
372005002,LOWER SECONDARY
372005003,LOWER SECONDARY
372005004,PRIMARY
372005005,PRIMARY
372006001,PRIMARY
372006002,
372006003,ECE
372006004,
372006005,
372006006,
372007001,
372007002,
372007003,LOWER SECONDARY
372008001,PRIMARY
372008002,PRIMARY
372008003,LOWER SECONDARY
372009001,UPPER SECONDARY
372009002,PRIMARY
372009003,UPPER SECONDARY
372009004,LOWER SECONDARY
372009005,LOWER SECONDARY
372010001,PRIMARY
372010002,PRIMARY
372010003,UPPER SECONDARY
372010004,LOWER SECONDARY
372010005,
372011001,LOWER SECONDARY
372011002,LOWER SECONDARY
372011003,UPPER SECONDARY
372011004,UPPER SECONDARY
372011005,LOWER SECONDARY
372011006,PRIMARY
372012001,PRIMARY
372012002,
372012003,UPPER SECONDARY
372012004,LOWER SECONDARY
372012005,LOWER SECONDARY
372013001,
372013002,
372013003,PRIMARY
372013004,PRIMARY
372013005,PRIMARY
372013006,
372014001,
372014002,
372014003,PRIMARY
372014004,PRIMARY
372014005,PRIMARY
372015001,
372015002,
372015003,UPPER SECONDARY
372015004,PRIMARY
372015005,LOWER SECONDARY
372015006,PRIMARY
372015007,PRIMARY
372016001,POST SECONDARY NON TERTIARY
372016002,PRIMARY
372016003,LOWER SECONDARY
372016004,PRIMARY
372016005,PRIMARY
372016006,ECE
372016007,
372016008,
372017001,
372017002,
372017003,LOWER SECONDARY
372017004,PRIMARY
372017005,PRIMARY
372017006,PRIMARY
372017007,
372017008,PRIMARY
372017009,
372018001,
372019001,
372019002,
372019003,PRIMARY
