HHID,residence,region,wealth_q,eth_hoh
294007,Rural,North,Poorest,Mon-Khmer
294008,Rural,North,Middle,Mon-Khmer
294009,Rural,North,Poor,Mon-Khmer
294010,Rural,North,,"Other, Missing, DK"
294011,Rural,North,Middle,Mon-Khmer
294012,Rural,North,Middle,Mon-Khmer
294013,Rural,North,Middle,Mon-Khmer
294014,Rural,North,Poorest,Mon-Khmer
294015,Rural,North,Poorest,Mon-Khmer
294016,Rural,North,Middle,Mon-Khmer
294017,Rural,North,Poorest,Mon-Khmer
294018,Rural,North,Poorest,Mon-Khmer
294019,Rural,North,Richest,Mon-Khmer
294020,Rural,North,Poorest,Mon-Khmer
295001,Urban,North,Rich,Mon-Khmer
295002,Urban,North,Middle,Mon-Khmer
295003,Urban,North,Richest,Lao-Tai
295004,Urban,North,Rich,Lao-Tai
295005,Urban,North,Richest,Lao-Tai
295006,Urban,North,Poor,Lao-Tai
295007,Urban,North,,"Other, Missing, DK"
295008,Urban,North,Middle,Lao-Tai
295009,Urban,North,Rich,Lao-Tai
295010,Urban,North,Middle,Lao-Tai
295011,Urban,North,Rich,Lao-Tai
295012,Urban,North,Rich,Lao-Tai
295013,Urban,North,Rich,Lao-Tai
295014,Urban,North,Rich,Lao-Tai
295015,Urban,North,Richest,Lao-Tai
295016,Urban,North,Rich,Lao-Tai
295017,Urban,North,Middle,Lao-Tai
295018,Urban,North,Richest,Lao-Tai
295019,Urban,North,Rich,Lao-Tai
295020,Urban,North,Richest,Lao-Tai
296001,Rural,North,Richest,Mon-Khmer
296002,Rural,North,Middle,Lao-Tai
296003,Rural,North,Middle,Lao-Tai
296004,Rural,North,Poor,Mon-Khmer
296005,Rural,North,Middle,Mon-Khmer
296006,Rural,North,Middle,Mon-Khmer
296007,Rural,North,Poor,Mon-Khmer
296008,Rural,North,Middle,Lao-Tai
296009,Rural,North,Rich,Lao-Tai
296010,Rural,North,Poorest,Mon-Khmer
296011,Rural,North,Poor,Mon-Khmer
296012,Rural,North,Middle,Mon-Khmer
296013,Rural,North,Rich,Lao-Tai
296014,Rural,North,Middle,Mon-Khmer
296015,Rural,North,Middle,Mon-Khmer
296016,Rural,North,Middle,Mon-Khmer
296017,Rural,North,,"Other, Missing, DK"
296018,Rural,North,Middle,Mon-Khmer
296019,Rural,North,,"Other, Missing, DK"
296020,Rural,North,Middle,Mon-Khmer
297001,Rural,North,Poorest,Mon-Khmer
297002,Rural,North,Poorest,Mon-Khmer
297003,Rural,North,Poorest,Mon-Khmer
297004,Rural,North,Poorest,Mon-Khmer
297005,Rural,North,Poor,Mon-Khmer
297006,Rural,North,Poorest,Mon-Khmer
297007,Rural,North,Poor,Mon-Khmer
297008,Rural,North,Poorest,Mon-Khmer
297009,Rural,North,Poor,Mon-Khmer
297010,Rural,North,Middle,Mon-Khmer
297011,Rural,North,Middle,Mon-Khmer
297012,Rural,North,Poorest,Mon-Khmer
297013,Rural,North,Poorest,Mon-Khmer
297014,Rural,North,Poorest,Mon-Khmer
297015,Rural,North,Poorest,Mon-Khmer
297016,Rural,North,Middle,Mon-Khmer
297017,Rural,North,Poorest,Mon-Khmer
297018,Rural,North,Poorest,Mon-Khmer
297019,Rural,North,Poorest,Mon-Khmer
297020,Rural,North,Poorest,Mon-Khmer
298001,Urban,North,Poor,Mon-Khmer
298002,Urban,North,Poor,Mon-Khmer
298003,Urban,North,Poorest,Lao-Tai
298004,Urban,North,Middle,Lao-Tai
298005,Urban,North,Middle,Lao-Tai
298006,Urban,North,Rich,Lao-Tai
298007,Urban,North,Middle,Lao-Tai
298008,Urban,North,Poorest,Lao-Tai
298009,Urban,North,Rich,Lao-Tai
298010,Urban,North,Poorest,Lao-Tai
298011,Urban,North,Poorest,Lao-Tai
298012,Urban,North,Rich,Lao-Tai
298013,Urban,North,Rich,Lao-Tai
298014,Urban,North,Rich,Lao-Tai
298015,Urban,North,Rich,Lao-Tai
298016,Urban,North,Rich,Lao-Tai
298017,Urban,North,Rich,Lao-Tai
298018,Urban,North,Rich,Lao-Tai
298019,Urban,North,Rich,Lao-Tai
298020,Urban,North,Poorest,Lao-Tai
299001,Rural,North,Poorest,Mon-Khmer
299002,Rural,North,Poorest,Mon-Khmer
299003,Rural,North,Poorest,Mon-Khmer
299004,Rural,North,Poorest,Mon-Khmer
299005,Rural,North,Poorest,Mon-Khmer
299006,Rural,North,Poorest,Mon-Khmer
299007,Rural,North,Poorest,Mon-Khmer
299008,Rural,North,Poorest,Mon-Khmer
299009,Rural,North,Poorest,Mon-Khmer
299010,Rural,North,Poorest,Mon-Khmer
299011,Rural,North,Poorest,Mon-Khmer
299012,Rural,North,Poorest,Mon-Khmer
299013,Rural,North,Poorest,Mon-Khmer
299014,Rural,North,Poorest,Mon-Khmer
299015,Rural,North,Poorest,Mon-Khmer
299016,Rural,North,Poorest,Mon-Khmer
299017,Rural,North,Poorest,Mon-Khmer
299018,Rural,North,Poorest,Mon-Khmer
299019,Rural,North,Poorest,Mon-Khmer
299020,Rural,North,Poorest,Mon-Khmer
300001,Rural,North,Middle,Lao-Tai
300002,Rural,North,Rich,Lao-Tai
300003,Rural,North,Rich,Lao-Tai
300004,Rural,North,Middle,Lao-Tai
300005,Rural,North,Middle,Lao-Tai
300006,Rural,North,Rich,Lao-Tai
300007,Rural,North,Poor,Lao-Tai
300008,Rural,North,Rich,Lao-Tai
300009,Rural,North,Poor,Lao-Tai
300010,Rural,North,Middle,Lao-Tai
300011,Rural,North,Poor,Lao-Tai
300012,Rural,North,Rich,Lao-Tai
300013,Rural,North,Rich,Lao-Tai
300014,Rural,North,Rich,Lao-Tai
300015,Rural,North,Poor,Lao-Tai
300016,Rural,North,Poorest,Lao-Tai
300017,Rural,North,Poor,Lao-Tai
300018,Rural,North,Poor,Lao-Tai
300019,Rural,North,Rich,Lao-Tai
300020,Rural,North,Poor,Lao-Tai
301001,Rural,North,,"Other, Missing, DK"
301002,Rural,North,,"Other, Missing, DK"
301003,Rural,North,Poor,Mon-Khmer
301004,Rural,North,Poor,Mon-Khmer
301005,Rural,North,,"Other, Missing, DK"
301006,Rural,North,Poorest,Mon-Khmer
301007,Rural,North,Poor,Mon-Khmer
301008,Rural,North,Poor,Mon-Khmer
301009,Rural,North,Poorest,Mon-Khmer
301010,Rural,North,Poorest,Mon-Khmer
301011,Rural,North,Poorest,Mon-Khmer
301012,Rural,North,Poorest,Mon-Khmer
301013,Rural,North,Middle,Mon-Khmer
301014,Rural,North,Poorest,Mon-Khmer
301015,Rural,North,Poor,Mon-Khmer
301016,Rural,North,Poorest,Mon-Khmer
301017,Rural,North,Poor,Mon-Khmer
301018,Rural,North,Poor,Mon-Khmer
301019,Rural,North,,"Other, Missing, DK"
301020,Rural,North,Poor,Mon-Khmer
302001,Rural,North,Poorest,Mon-Khmer
302002,Rural,North,Richest,Lao-Tai
302003,Rural,North,,"Other, Missing, DK"
302004,Rural,North,Poorest,Hmong-Mien
302005,Rural,North,Poor,Hmong-Mien
302006,Rural,North,Poor,Hmong-Mien
302007,Rural,North,Poorest,Mon-Khmer
302008,Rural,North,Middle,Lao-Tai
302009,Rural,North,Middle,Lao-Tai
302010,Rural,North,Poor,Lao-Tai
302011,Rural,North,Rich,Lao-Tai
302012,Rural,North,Rich,Lao-Tai
302013,Rural,North,Rich,Lao-Tai
302014,Rural,North,Rich,Lao-Tai
302015,Rural,North,Middle,Lao-Tai
302016,Rural,North,Rich,Lao-Tai
302017,Rural,North,,"Other, Missing, DK"
302018,Rural,North,Poorest,Mon-Khmer
302019,Rural,North,Poor,Lao-Tai
302020,Rural,North,Poor,Mon-Khmer
303001,Rural,North,Richest,Lao-Tai
303002,Rural,North,Rich,Lao-Tai
303003,Rural,North,Rich,Lao-Tai
303004,Rural,North,Middle,Mon-Khmer
303005,Rural,North,Middle,Mon-Khmer
303006,Rural,North,Poorest,Mon-Khmer
303007,Rural,North,Rich,Mon-Khmer
303008,Rural,North,Poor,Mon-Khmer
303009,Rural,North,Poor,Mon-Khmer
303010,Rural,North,Middle,Mon-Khmer
303011,Rural,North,Poorest,Mon-Khmer
303012,Rural,North,Poorest,Mon-Khmer
303013,Rural,North,Poor,Mon-Khmer
303014,Rural,North,Rich,Mon-Khmer
303015,Rural,North,Middle,Lao-Tai
303016,Rural,North,,"Other, Missing, DK"
303017,Rural,North,Rich,Lao-Tai
303018,Rural,North,Rich,Lao-Tai
303019,Rural,North,Middle,Lao-Tai
303020,Rural,North,Poorest,Mon-Khmer
304001,Rural,North,,"Other, Missing, DK"
304002,Rural,North,,"Other, Missing, DK"
304003,Rural,North,,"Other, Missing, DK"
304004,Rural,North,,"Other, Missing, DK"
304005,Rural,North,,"Other, Missing, DK"
304006,Rural,North,Poorest,Hmong-Mien
304007,Rural,North,Poor,Hmong-Mien
304008,Rural,North,Poorest,Hmong-Mien
304009,Rural,North,Poorest,Hmong-Mien
304010,Rural,North,Poorest,Hmong-Mien
304011,Rural,North,Poorest,Hmong-Mien
304012,Rural,North,Poor,Mon-Khmer
304013,Rural,North,Poorest,Mon-Khmer
304014,Rural,North,Poorest,Mon-Khmer
304015,Rural,North,Poorest,Mon-Khmer
304016,Rural,North,Poorest,Mon-Khmer
304017,Rural,North,Poor,Hmong-Mien
304018,Rural,North,,"Other, Missing, DK"
304019,Rural,North,Poorest,Mon-Khmer
304020,Rural,North,Poorest,Mon-Khmer
305001,Rural,North,Rich,Lao-Tai
305002,Rural,North,Rich,Lao-Tai
305003,Rural,North,Rich,Lao-Tai
305004,Rural,North,Middle,Lao-Tai
305005,Rural,North,Rich,Lao-Tai
305006,Rural,North,Rich,Lao-Tai
305007,Rural,North,Poor,Lao-Tai
305008,Rural,North,Rich,Lao-Tai
305009,Rural,North,Middle,Lao-Tai
305010,Rural,North,Rich,Lao-Tai
305011,Rural,North,Middle,Lao-Tai
305012,Rural,North,Middle,Lao-Tai
305013,Rural,North,Rich,Lao-Tai
305014,Rural,North,Middle,Lao-Tai
305015,Rural,North,Richest,Lao-Tai
305016,Rural,North,Rich,Lao-Tai
305017,Rural,North,Richest,Lao-Tai
305018,Rural,North,Rich,Lao-Tai
305019,Rural,North,Middle,Mon-Khmer
305020,Rural,North,Poor,Mon-Khmer
306001,Rural,North,Richest,Lao-Tai
306002,Rural,North,Poor,Mon-Khmer
306003,Rural,North,Richest,Lao-Tai
306004,Rural,North,Rich,Lao-Tai
306005,Rural,North,Richest,Lao-Tai
306006,Rural,North,Middle,Lao-Tai
306007,Rural,North,Rich,Lao-Tai
306008,Rural,North,Middle,Lao-Tai
306009,Rural,North,,"Other, Missing, DK"
306010,Rural,North,Richest,Lao-Tai
306011,Rural,North,Richest,Lao-Tai
306012,Rural,North,Rich,Lao-Tai
306013,Rural,North,Rich,Lao-Tai
306014,Rural,North,Rich,Lao-Tai
306015,Rural,North,Middle,Lao-Tai
306016,Rural,North,Poor,Lao-Tai
306017,Rural,North,Rich,Lao-Tai
306018,Rural,North,,"Other, Missing, DK"
306019,Rural,North,Rich,Lao-Tai
306020,Rural,North,Rich,Lao-Tai
307001,Rural,North,Middle,Lao-Tai
307002,Rural,North,Middle,Lao-Tai
307003,Rural,North,Rich,Lao-Tai
307004,Rural,North,Middle,Mon-Khmer
307005,Rural,North,Middle,Mon-Khmer
307006,Rural,North,Poor,Mon-Khmer
307007,Rural,North,Poorest,Mon-Khmer
307008,Rural,North,Rich,Lao-Tai
307009,Rural,North,Middle,Hmong-Mien
307010,Rural,North,,"Other, Missing, DK"
307011,Rural,North,Middle,Hmong-Mien
307012,Rural,North,Middle,Mon-Khmer
307013,Rural,North,Poorest,Hmong-Mien
307014,Rural,North,Middle,Mon-Khmer
307015,Rural,North,,"Other, Missing, DK"
307016,Rural,North,Poor,Mon-Khmer
307017,Rural,North,Rich,Mon-Khmer
307018,Rural,North,Rich,Mon-Khmer
307019,Rural,North,Poor,Mon-Khmer
307020,Rural,North,Middle,Mon-Khmer
308001,Rural,North,,"Other, Missing, DK"
308002,Rural,North,Richest,Lao-Tai
308003,Rural,North,Middle,Lao-Tai
308004,Rural,North,,"Other, Missing, DK"
308005,Rural,North,,"Other, Missing, DK"
308006,Rural,North,Middle,Mon-Khmer
308007,Rural,North,Poorest,Mon-Khmer
308008,Rural,North,Poorest,Mon-Khmer
308009,Rural,North,Middle,Mon-Khmer
308010,Rural,North,Rich,Mon-Khmer
308011,Rural,North,Poorest,Mon-Khmer
308012,Rural,North,Poorest,Mon-Khmer
308013,Rural,North,Middle,Mon-Khmer
308014,Rural,North,Poor,Mon-Khmer
308015,Rural,North,Poor,Mon-Khmer
308016,Rural,North,Rich,Mon-Khmer
308017,Rural,North,Poorest,Mon-Khmer
308018,Rural,North,Poorest,Mon-Khmer
308019,Rural,North,Poorest,Mon-Khmer
308020,Rural,North,Poor,Mon-Khmer
309001,Rural,North,Middle,Lao-Tai
309002,Rural,North,Middle,Lao-Tai
309003,Rural,North,Poor,Lao-Tai
309004,Rural,North,,"Other, Missing, DK"
309005,Rural,North,Rich,Lao-Tai
309006,Rural,North,Rich,Lao-Tai
309007,Rural,North,Poor,Lao-Tai
309008,Rural,North,Poor,Lao-Tai
309009,Rural,North,Poor,Lao-Tai
309010,Rural,North,Poor,Lao-Tai
309011,Rural,North,Rich,Lao-Tai
309012,Rural,North,Rich,Lao-Tai
309013,Rural,North,Rich,Lao-Tai
309014,Rural,North,Rich,Mon-Khmer
309015,Rural,North,Richest,Lao-Tai
309016,Rural,North,Middle,Lao-Tai
309017,Rural,North,Middle,Lao-Tai
309018,Rural,North,Poor,Lao-Tai
309019,Rural,North,Middle,Lao-Tai
309020,Rural,North,Middle,Lao-Tai
310001,Rural,North,,"Other, Missing, DK"
310002,Rural,North,Poorest,Mon-Khmer
310003,Rural,North,Poor,Mon-Khmer
310004,Rural,North,Poorest,Mon-Khmer
310005,Rural,North,,"Other, Missing, DK"
310006,Rural,North,Poorest,Mon-Khmer
310007,Rural,North,,"Other, Missing, DK"
310008,Rural,North,Poorest,Mon-Khmer
310009,Rural,North,,"Other, Missing, DK"
310010,Rural,North,Poorest,Mon-Khmer
310011,Rural,North,Poorest,Mon-Khmer
310012,Rural,North,Poorest,Mon-Khmer
310013,Rural,North,Poorest,Mon-Khmer
310014,Rural,North,Poorest,Mon-Khmer
310015,Rural,North,Poorest,Mon-Khmer
310016,Rural,North,Poorest,Mon-Khmer
310017,Rural,North,Poorest,Mon-Khmer
310018,Rural,North,Poorest,Mon-Khmer
310019,Rural,North,Poorest,Mon-Khmer
310020,Rural,North,,"Other, Missing, DK"
311001,Rural,North,Middle,Lao-Tai
311002,Rural,North,Poor,Lao-Tai
311003,Rural,North,Rich,Lao-Tai
311004,Rural,North,Rich,Lao-Tai
311005,Rural,North,Middle,Lao-Tai
311006,Rural,North,Middle,Lao-Tai
311007,Rural,North,Middle,Lao-Tai
311008,Rural,North,Middle,Lao-Tai
311009,Rural,North,Rich,Lao-Tai
311010,Rural,North,Middle,Lao-Tai
311011,Rural,North,Middle,Lao-Tai
311012,Rural,North,Rich,Lao-Tai
311013,Rural,North,,"Other, Missing, DK"
311014,Rural,North,Middle,Lao-Tai
311015,Rural,North,Rich,Lao-Tai
311016,Rural,North,Middle,Lao-Tai
311017,Rural,North,Middle,Lao-Tai
311018,Rural,North,Middle,Lao-Tai
311019,Rural,North,Rich,Lao-Tai
311020,Rural,North,Poor,Lao-Tai
312001,Rural,North,Poor,Mon-Khmer
312002,Rural,North,Poor,Mon-Khmer
312003,Rural,North,Middle,Mon-Khmer
312004,Rural,North,Middle,Mon-Khmer
312005,Rural,North,Poor,Mon-Khmer
312006,Rural,North,Poorest,Mon-Khmer
312007,Rural,North,Poorest,Mon-Khmer
312008,Rural,North,,"Other, Missing, DK"
312009,Rural,North,Poor,Mon-Khmer
312010,Rural,North,Poorest,Mon-Khmer
312011,Rural,North,Poor,Mon-Khmer
312012,Rural,North,Poor,Mon-Khmer
312013,Rural,North,,"Other, Missing, DK"
312014,Rural,North,Poor,Mon-Khmer
312015,Rural,North,Poor,Mon-Khmer
312016,Rural,North,Poor,Mon-Khmer
312017,Rural,North,Middle,Mon-Khmer
312018,Rural,North,Poor,Mon-Khmer
312019,Rural,North,,"Other, Missing, DK"
312020,Rural,North,Poor,Mon-Khmer
313001,Rural,North,Middle,Lao-Tai
313002,Rural,North,Poor,Lao-Tai
313003,Rural,North,Poor,Lao-Tai
313004,Rural,North,Middle,Lao-Tai
313005,Rural,North,Poor,Lao-Tai
313006,Rural,North,Poor,Lao-Tai
313007,Rural,North,Poor,Lao-Tai
313008,Rural,North,Middle,Lao-Tai
313009,Rural,North,Middle,Lao-Tai
313010,Rural,North,Middle,Lao-Tai
313011,Rural,North,Poor,Lao-Tai
313012,Rural,North,Rich,Mon-Khmer
313013,Rural,North,Rich,Lao-Tai
313014,Rural,North,Poorest,Mon-Khmer
313015,Rural,North,Poor,Mon-Khmer
313016,Rural,North,Middle,Mon-Khmer
313017,Rural,North,,"Other, Missing, DK"
313018,Rural,North,Rich,Mon-Khmer
313019,Rural,North,Rich,Mon-Khmer
313020,Rural,North,Middle,Lao-Tai
314001,Urban,North,Rich,Lao-Tai
314002,Urban,North,Rich,Lao-Tai
314003,Urban,North,Richest,Lao-Tai
314004,Urban,North,Rich,Lao-Tai
314005,Urban,North,Poor,Lao-Tai
314006,Urban,North,Middle,Lao-Tai
314007,Urban,North,Richest,Lao-Tai
314008,Urban,North,Middle,Lao-Tai
314009,Urban,North,Rich,Lao-Tai
314010,Urban,North,Rich,Lao-Tai
314011,Urban,North,Poor,Lao-Tai
314012,Urban,North,,"Other, Missing, DK"
314013,Urban,North,Richest,Lao-Tai
314014,Urban,North,,"Other, Missing, DK"
314015,Urban,North,Rich,Lao-Tai
314016,Urban,North,Richest,Lao-Tai
314017,Urban,North,Rich,Lao-Tai
314018,Urban,North,Rich,Lao-Tai
314019,Urban,North,Rich,Lao-Tai
314020,Urban,North,Rich,Mon-Khmer
315001,Rural,North,Rich,Mon-Khmer
315002,Rural,North,Poorest,Mon-Khmer
315003,Rural,North,Poor,Mon-Khmer
315004,Rural,North,Middle,Lao-Tai
315005,Rural,North,Middle,Mon-Khmer
315006,Rural,North,Middle,Mon-Khmer
315007,Rural,North,Rich,Lao-Tai
315008,Rural,North,Richest,Lao-Tai
315009,Rural,North,Middle,Lao-Tai
315010,Rural,North,Poor,Mon-Khmer
315011,Rural,North,Rich,Mon-Khmer
315012,Rural,North,Middle,Mon-Khmer
315013,Rural,North,Rich,Mon-Khmer
315014,Rural,North,Poorest,Mon-Khmer
315015,Rural,North,Middle,Mon-Khmer
315016,Rural,North,Poor,Mon-Khmer
315017,Rural,North,Rich,Mon-Khmer
315018,Rural,North,,"Other, Missing, DK"
315019,Rural,North,Rich,Mon-Khmer
315020,Rural,North,Rich,Mon-Khmer
316001,Rural,North,Poorest,Hmong-Mien
316002,Rural,North,Poorest,Hmong-Mien
316003,Rural,North,Poorest,Hmong-Mien
316004,Rural,North,Poorest,Hmong-Mien
316005,Rural,North,Poor,Hmong-Mien
316006,Rural,North,Poorest,Hmong-Mien
316007,Rural,North,Middle,Hmong-Mien
316008,Rural,North,Poorest,Hmong-Mien
316009,Rural,North,Poorest,Hmong-Mien
316010,Rural,North,Poor,Hmong-Mien
316011,Rural,North,Poor,Hmong-Mien
316012,Rural,North,Poorest,Hmong-Mien
316013,Rural,North,Poorest,Hmong-Mien
316014,Rural,North,,"Other, Missing, DK"
316015,Rural,North,Poorest,Hmong-Mien
316016,Rural,North,Poor,Hmong-Mien
316017,Rural,North,Poorest,Hmong-Mien
316018,Rural,North,Poorest,Hmong-Mien
316019,Rural,North,Poorest,Hmong-Mien
316020,Rural,North,Poorest,Hmong-Mien
317001,Rural,North,Poorest,Mon-Khmer
317002,Rural,North,Poorest,Mon-Khmer
317003,Rural,North,Poor,Mon-Khmer
317004,Rural,North,Poorest,Mon-Khmer
317005,Rural,North,Poorest,Mon-Khmer
317006,Rural,North,Poorest,Mon-Khmer
317007,Rural,North,Poorest,Mon-Khmer
317008,Rural,North,Poorest,Mon-Khmer
317009,Rural,North,Poorest,Mon-Khmer
317010,Rural,North,Poorest,Mon-Khmer
317011,Rural,North,Poorest,Mon-Khmer
317012,Rural,North,Poorest,Lao-Tai
317013,Rural,North,Poorest,Hmong-Mien
317014,Rural,North,,"Other, Missing, DK"
317015,Rural,North,Poorest,Mon-Khmer
317016,Rural,North,Poorest,Mon-Khmer
317017,Rural,North,Poorest,Mon-Khmer
317018,Rural,North,Poorest,Mon-Khmer
317019,Rural,North,Poorest,Mon-Khmer
317020,Rural,North,Poorest,Mon-Khmer
318001,Rural,North,Poor,Lao-Tai
318002,Rural,North,Middle,Lao-Tai
318003,Rural,North,Poor,Lao-Tai
318004,Rural,North,Middle,Lao-Tai
318005,Rural,North,Rich,Lao-Tai
318006,Rural,North,Rich,Lao-Tai
318007,Rural,North,Poor,Lao-Tai
318008,Rural,North,Poor,Lao-Tai
318009,Rural,North,,"Other, Missing, DK"
318010,Rural,North,Richest,Lao-Tai
318011,Rural,North,Rich,Lao-Tai
318012,Rural,North,Rich,Lao-Tai
318013,Rural,North,Middle,Lao-Tai
318014,Rural,North,Poor,Lao-Tai
318015,Rural,North,Middle,Lao-Tai
318016,Rural,North,Middle,Lao-Tai
318017,Rural,North,,"Other, Missing, DK"
318018,Rural,North,Poor,Lao-Tai
318019,Rural,North,,"Other, Missing, DK"
318020,Rural,North,Rich,Lao-Tai
319001,Rural,North,Poor,Mon-Khmer
319002,Rural,North,Poor,Mon-Khmer
319003,Rural,North,Middle,Mon-Khmer
319004,Rural,North,Poorest,Mon-Khmer
319005,Rural,North,Poorest,Mon-Khmer
319006,Rural,North,Poor,Mon-Khmer
319007,Rural,North,Poor,Mon-Khmer
319008,Rural,North,Middle,Mon-Khmer
319009,Rural,North,Poorest,Mon-Khmer
319010,Rural,North,Middle,Mon-Khmer
319011,Rural,North,Poorest,Mon-Khmer
319012,Rural,North,Rich,Mon-Khmer
319013,Rural,North,Poorest,Mon-Khmer
319014,Rural,North,Poorest,Mon-Khmer
319015,Rural,North,Poor,Lao-Tai
319016,Rural,North,Poorest,Mon-Khmer
319017,Rural,North,Middle,Mon-Khmer
319018,Rural,North,Middle,Mon-Khmer
319019,Rural,North,Middle,Mon-Khmer
319020,Rural,North,Poor,Mon-Khmer
320001,Rural,North,Poorest,Mon-Khmer
320002,Rural,North,Poor,Mon-Khmer
320003,Rural,North,Poorest,Mon-Khmer
320004,Rural,North,,"Other, Missing, DK"
320005,Rural,North,Poorest,Mon-Khmer
320006,Rural,North,Poorest,Mon-Khmer
320007,Rural,North,Poorest,Mon-Khmer
320008,Rural,North,,"Other, Missing, DK"
320009,Rural,North,Poorest,Mon-Khmer
320010,Rural,North,Poorest,Mon-Khmer
320011,Rural,North,Poorest,Mon-Khmer
320012,Rural,North,Poorest,Mon-Khmer
320013,Rural,North,Poorest,Mon-Khmer
320014,Rural,North,Poorest,Mon-Khmer
320015,Rural,North,Poor,Mon-Khmer
320016,Rural,North,,"Other, Missing, DK"
320017,Rural,North,Poorest,Mon-Khmer
320018,Rural,North,Poorest,Mon-Khmer
320019,Rural,North,Poorest,Mon-Khmer
320020,Rural,North,Poorest,Mon-Khmer
321001,Rural,North,Middle,Mon-Khmer
321002,Rural,North,Rich,Chinese-Tibetan
321003,Rural,North,Poor,Mon-Khmer
321004,Rural,North,Poor,Lao-Tai
321005,Rural,North,Rich,Lao-Tai
321006,Rural,North,Middle,Lao-Tai
321007,Rural,North,Poor,Lao-Tai
321008,Rural,North,Poor,Lao-Tai
321009,Rural,North,Poor,Lao-Tai
321010,Rural,North,Poorest,Lao-Tai
321011,Rural,North,Poorest,Lao-Tai
321012,Rural,North,Poor,Lao-Tai
321013,Rural,North,Poorest,Lao-Tai
321014,Rural,North,Poor,Lao-Tai
321015,Rural,North,Middle,Lao-Tai
321016,Rural,North,Middle,Mon-Khmer
321017,Rural,North,Poorest,Mon-Khmer
321018,Rural,North,Middle,Lao-Tai
321019,Rural,North,Middle,Lao-Tai
321020,Rural,North,,"Other, Missing, DK"
322001,Rural,North,Poorest,Mon-Khmer
322002,Rural,North,Poorest,Mon-Khmer
322003,Rural,North,Poor,Mon-Khmer
322004,Rural,North,Poor,Mon-Khmer
322005,Rural,North,Poorest,Mon-Khmer
322006,Rural,North,Poor,Mon-Khmer
322007,Rural,North,Poorest,Mon-Khmer
322008,Rural,North,Poorest,Mon-Khmer
322009,Rural,North,Poor,Mon-Khmer
322010,Rural,North,Poorest,Mon-Khmer
322011,Rural,North,Poorest,Mon-Khmer
322012,Rural,North,Poorest,Mon-Khmer
322013,Rural,North,Poorest,Mon-Khmer
322014,Rural,North,Poorest,Mon-Khmer
322015,Rural,North,Poorest,Mon-Khmer
322016,Rural,North,Poorest,Mon-Khmer
322017,Rural,North,Poorest,Mon-Khmer
322018,Rural,North,Poorest,Mon-Khmer
322019,Rural,North,Poorest,Mon-Khmer
322020,Rural,North,Poor,Mon-Khmer
323001,Rural,North,Richest,Lao-Tai
323002,Rural,North,,"Other, Missing, DK"
323003,Rural,North,Rich,Mon-Khmer
323004,Rural,North,Richest,Mon-Khmer
323005,Rural,North,Rich,Lao-Tai
323006,Rural,North,Middle,Mon-Khmer
323007,Rural,North,Middle,Lao-Tai
323008,Rural,North,Richest,Lao-Tai
323009,Rural,North,Richest,Lao-Tai
323010,Rural,North,Poor,Lao-Tai
323011,Rural,North,Middle,Mon-Khmer
323012,Rural,North,Poorest,Mon-Khmer
323013,Rural,North,Rich,Mon-Khmer
323014,Rural,North,Middle,Lao-Tai
323015,Rural,North,Poorest,Mon-Khmer
323016,Rural,North,Rich,Lao-Tai
323017,Rural,North,Middle,Mon-Khmer
323018,Rural,North,Middle,Mon-Khmer
323019,Rural,North,Poor,Lao-Tai
323020,Rural,North,,"Other, Missing, DK"
324001,Rural,North,,"Other, Missing, DK"
324002,Rural,North,Poorest,Mon-Khmer
324003,Rural,North,Poor,Mon-Khmer
324004,Rural,North,Poorest,Mon-Khmer
324005,Rural,North,Poor,Mon-Khmer
324006,Rural,North,Poor,Mon-Khmer
324007,Rural,North,Poorest,Mon-Khmer
324008,Rural,North,Poorest,Mon-Khmer
324009,Rural,North,Poorest,Mon-Khmer
324010,Rural,North,Poorest,Mon-Khmer
324011,Rural,North,Poorest,Mon-Khmer
324012,Rural,North,,"Other, Missing, DK"
324013,Rural,North,Middle,Mon-Khmer
324014,Rural,North,Poorest,Mon-Khmer
324015,Rural,North,Rich,Mon-Khmer
324016,Rural,North,Middle,Mon-Khmer
324017,Rural,North,Poorest,Mon-Khmer
324018,Rural,North,Middle,Mon-Khmer
324019,Rural,North,Poor,Mon-Khmer
324020,Rural,North,Poorest,Mon-Khmer
325001,Rural,North,Poorest,Mon-Khmer
325002,Rural,North,Poorest,Mon-Khmer
325003,Rural,North,Poorest,Mon-Khmer
325004,Rural,North,Poorest,Mon-Khmer
325005,Rural,North,Poorest,Mon-Khmer
325006,Rural,North,Poorest,Mon-Khmer
325007,Rural,North,Poorest,Mon-Khmer
325008,Rural,North,Poorest,Mon-Khmer
325009,Rural,North,Poorest,Mon-Khmer
325010,Rural,North,Poorest,Mon-Khmer
325011,Rural,North,Poorest,Mon-Khmer
325012,Rural,North,Poorest,Mon-Khmer
325013,Rural,North,Poorest,Mon-Khmer
325014,Rural,North,Poorest,Mon-Khmer
325015,Rural,North,Poorest,Mon-Khmer
325016,Rural,North,Poorest,Mon-Khmer
325017,Rural,North,,"Other, Missing, DK"
325018,Rural,North,Poorest,Mon-Khmer
325019,Rural,North,Poorest,Mon-Khmer
325020,Rural,North,Poorest,Mon-Khmer
326001,Rural,North,Middle,Mon-Khmer
326002,Rural,North,Middle,Mon-Khmer
