MEMID,ED4A
649008001,Primary
649008002,
649008003,Primary
649008004,Primary
649008005,Primary
649008006,Primary
649008007,
649009001,Primary
649009002,Lower Secondary
649009003,Primary
649009004,Primary
649010001,Primary
649010002,Post secondary non tertiary
649010003,Lower Secondary
649010004,Primary
649010005,Preschool
649011001,Lower Secondary
649011002,
649011003,Preschool
649011004,
649012001,Primary
649012002,Primary
649013001,
649014001,Lower Secondary
649014002,Primary
649014003,Upper Secondary
649014004,Upper Secondary
649014005,Upper Secondary
649014006,Lower Secondary
649014007,Primary
649014008,Primary
649015001,Primary
649015002,Upper Secondary
649015003,Primary
649015004,
649016001,Primary
649016002,Primary
649016003,Lower Secondary
649016004,
649017001,Primary
649018001,Primary
649018002,Upper Secondary
649018003,Primary
649019001,Primary
649019002,Primary
649020001,Primary
649020002,Upper Secondary
649020003,Lower Secondary
650001001,
650001002,Upper Secondary
650002001,Primary
650002002,Lower Secondary
650002003,Lower Secondary
650002004,Lower Secondary
650002005,Primary
650002006,Primary
650003001,Primary
650003002,Primary
650003003,Upper Secondary
650003004,Primary
650004001,Lower Secondary
650004002,Primary
650004003,Primary
650004004,
650004005,
650005001,Upper Secondary
650005002,Lower Secondary
650005003,Primary
650005004,
650006001,Primary
650006002,
650007001,Primary
650007002,Primary
650007003,Lower Secondary
650007004,Primary
650007005,Primary
650007006,
650008001,Primary
650008002,
650008003,Lower Secondary
650009001,
650009002,Lower Secondary
650010001,Lower Secondary
650010002,
650010003,Primary
650010004,
650011001,Primary
650011002,
650011003,
650012001,Primary
650012002,
650013001,Primary
650013002,
650013003,Primary
650013004,Primary
650013005,Primary
650014001,Post secondary non tertiary
650014002,Primary
650014003,Lower Secondary
650014004,Lower Secondary
650014005,Primary
650014006,Primary
650015001,Primary
650015002,
650015003,Primary
650015004,Primary
650016001,Primary
650016002,Primary
650016003,Primary
650016004,Primary
650017001,Primary
650017002,Primary
650017003,Lower Secondary
650017004,Lower Secondary
650017005,Primary
650017006,Primary
650018001,Primary
650018002,Primary
650018003,
650018004,Upper Secondary
650018005,Lower Secondary
650018006,Lower Secondary
650019001,Primary
650019002,Primary
650019003,Upper Secondary
650019004,Lower Secondary
650019005,Lower Secondary
650020001,
650020002,Post secondary non tertiary
650020003,Lower Secondary
650020004,Primary
651001001,Lower Secondary
651001002,
651001003,
651001004,
651002001,
651002002,
651002003,Primary
651002004,Primary
651002005,Primary
651002006,
651002007,
651003001,Primary
651003002,Primary
651003003,Primary
651003004,
651004001,Primary
651004002,Lower Secondary
651004003,Primary
651004004,
651005001,Primary
651005002,Primary
651005003,Primary
651005004,Primary
651005005,Primary
651005006,
651006001,Primary
651006002,Primary
651006003,Lower Secondary
651006004,Lower Secondary
651006005,Primary
651006006,Primary
651007001,
651007002,Primary
651007003,Primary
651007004,Primary
651007005,Primary
651007006,Primary
651007007,
651008001,Primary
651008002,Upper Secondary
651008003,Lower Secondary
651008004,Lower Secondary
651008005,Primary
651008006,Primary
651009001,
651009002,
651009003,Primary
651009004,
651009005,
651010001,
651010002,
651010003,Primary
651010004,Primary
651010005,
651011001,
651011002,
651011003,Primary
651011004,
651011005,Lower Secondary
651011006,Primary
651011007,Primary
651012001,Primary
651012002,
651013001,
651013002,
651013003,
651014001,
651016001,
651016002,
651016003,Primary
651016004,
651017001,Primary
651017002,Primary
651017003,Upper Secondary
651017004,Lower Secondary
651017005,Primary
651017006,
651018001,
651018002,
651018003,Lower Secondary
651019001,
651019002,
651019003,
651019004,Primary
651019005,Primary
651019006,Primary
651019007,Primary
651020001,Primary
651020002,
651020003,Primary
652001001,
652001002,Primary
652001003,Primary
652001004,Primary
652001005,
652001006,
652001007,
652002001,Primary
652002002,
652002003,
652002004,
652003001,Lower Secondary
652003002,Primary
652004001,Primary
652004002,Primary
652004003,Primary
652005001,
652005002,
652005003,Primary
652006001,
652006002,Primary
652006003,
652006004,
652006005,
652007001,
652007002,
652007003,Primary
652007004,
652009001,Primary
652009002,Primary
652010001,
652010002,
652010003,Primary
652010004,Primary
652010005,Primary
652011001,
652011002,
652011003,Primary
652011004,Primary
652011005,Primary
652011006,Lower Secondary
652012001,
652012002,
652012003,Primary
652012004,Primary
652013001,
652013002,
652013003,Primary
652013004,
652014001,
652014002,
652014003,Primary
652014004,Primary
652014005,Primary
652015001,Primary
652015002,Primary
652015003,Primary
652015004,Primary
652016001,Primary
652016002,Primary
652017001,
652017002,Primary
652017003,Primary
652017004,
652017005,
652018001,Primary
652018002,Primary
652018003,Primary
652018004,Primary
652019001,
652019002,
652019003,Primary
652019004,Primary
653001001,Primary
653001002,Primary
653001003,Primary
653001004,
653002001,Primary
653002002,Primary
653002003,Primary
653002004,Primary
653002005,
653002006,Lower Secondary
653002007,Primary
653003001,Primary
653003002,Primary
653003003,
653003004,
653004001,Primary
653004002,
653004003,
653004004,
653005001,Primary
653005002,Primary
653005003,Primary
653005004,Primary
653005005,Primary
653005006,
653006001,Primary
653006002,Primary
653006003,Primary
653006004,Primary
653006005,
653006006,
653006007,Primary
653007001,Primary
653007002,Primary
653007003,Primary
653007004,Primary
653007005,Primary
653007006,Primary
653007007,
653008001,Primary
653008002,
653008003,Primary
653008004,Primary
653008005,
653009001,Primary
653009002,Primary
653009003,Primary
653009004,Primary
653009005,Lower Secondary
653009006,Primary
653009007,Primary
653009008,Primary
653009009,
653009010,
653009011,Upper Secondary
653010001,Primary
653010002,Lower Secondary
653010003,
653011001,Primary
653011002,Primary
653011003,Primary
653011004,Upper Secondary
653011005,Lower Secondary
653011006,Lower Secondary
653011007,
653012001,
653012002,Primary
653012003,Primary
653012004,Primary
653012005,
653013001,Primary
653013002,
653014001,Primary
653014002,
653014003,Primary
653014004,Primary
653014005,Primary
653014006,Primary
653014007,
653014008,
653014009,
653015001,
653015002,
653015003,
653016001,
653016002,
653016003,Primary
653016004,Primary
653016005,Primary
653016006,
653017001,Primary
653017002,
653017003,Primary
653017004,Primary
653017005,Primary
653017006,
653018001,Lower Secondary
653018002,
653018003,Primary
653018004,Lower Secondary
653018005,
653018006,Lower Secondary
653019001,
653019002,
653019003,Primary
653019004,Primary
653019005,Primary
653019006,Preschool
653020001,
653020002,
653020003,Primary
653020004,
653020005,
654001001,Primary
654001002,Primary
654001003,Primary
654001004,Primary
654001005,Primary
654001006,Primary
654001007,Primary
654001008,
654002001,Primary
654002002,
654002003,Primary
654002004,Primary
654002005,Primary
654002006,Primary
654002007,Primary
654002008,Primary
654002009,
654004001,Primary
654004002,Primary
654004003,Primary
654004004,Primary
654004005,
654005001,Primary
654005002,Primary
654005003,Primary
654005004,Primary
654005005,Primary
654005006,Primary
654005007,Primary
654005008,
654005009,
654007001,Primary
654007002,
654007003,Primary
654007004,Primary
654008001,Primary
654008002,Primary
654008003,Primary
654008004,
654009001,Primary
654009002,
654009003,
654009004,
654010001,
654010002,
654010003,Primary
654010004,Primary
654010005,Primary
654010006,
654010007,
654011001,Primary
654011002,
654012001,Primary
654012002,Primary
654012003,
654012004,
654012005,
654013001,Lower Secondary
654013002,Primary
654013003,Primary
654013004,Primary
654013005,Primary
654013006,Primary
654013007,
654013008,
654013009,
654014001,Primary
654014002,Primary
654014003,Primary
654014004,Primary
654014005,Primary
654014006,Primary
654014007,Primary
654014008,
654014009,
654015001,Primary
654015002,
654015003,Primary
654016001,Primary
654016002,Primary
654016003,
654017001,Primary
654017002,Primary
654018001,Lower Secondary
654018002,Primary
654019001,Primary
654019002,
654019003,Primary
654019004,
654020001,Primary
654020002,
655001001,
655001002,Primary
655001003,Upper Secondary
655001004,Lower Secondary
655001005,Upper Secondary
655001006,Lower Secondary
655001007,Lower Secondary
655001008,Preschool
655001009,
655002001,
655002002,Primary
655002003,Primary
655002004,Primary
655002005,
655004001,Primary
655004002,
655005001,
655005002,Primary
655005003,Lower Secondary
655006001,Primary
655006002,Upper Secondary
655007001,Upper Secondary
655007002,Primary
655007003,Lower Secondary
655007004,
655007005,
655008001,Primary
655008002,Lower Secondary
655008003,Primary
655008004,
655009001,Primary
655009002,
655009003,Primary
655009004,
655009005,Primary
655010001,Primary
655010002,Primary
655010003,Upper Secondary
655010004,Upper Secondary
655010005,Upper Secondary
655010006,Primary
655011001,Lower Secondary
655011002,
655012001,
655012002,Upper Secondary
655012003,Preschool
655012004,Tertiary Education
655013001,Primary
655013002,Primary
655013003,
655013004,Upper Secondary
655013005,Lower Secondary
655013006,Primary
655013007,Primary
655013008,
655014001,Lower Secondary
655014002,Lower Secondary
655014003,Preschool
655015001,Primary
655015002,Upper Secondary
655015003,Lower Secondary
655015004,Primary
655015005,
655016001,Primary
655016002,
655016003,Primary
655016004,
655018001,Primary
655018002,Primary
655018003,Upper Secondary
655018004,Primary
655019001,Primary
655019002,Lower Secondary
655019003,Lower Secondary
655020001,Post secondary non tertiary
655020002,Upper Secondary
655020003,Primary
655020004,Upper Secondary
656001001,Lower Secondary
656001002,
656001003,Primary
656003001,Primary
656003002,Lower Secondary
656003003,Primary
656003004,Primary
656003005,Lower Secondary
656003006,Primary
656003007,
656003008,
656003009,Primary
656003010,Primary
656004001,Primary
656004002,Primary
656004003,Upper Secondary
656005001,Primary
656005002,Lower Secondary
656005003,Primary
656005004,Primary
656006001,Lower Secondary
656006002,Primary
656006003,Primary
656006004,Primary
656006005,Primary
656006006,
656007001,Primary
656007002,Upper Secondary
656007003,Lower Secondary
656007004,Upper Secondary
656007005,Preschool
656007006,
656008001,Lower Secondary
656008002,Primary
656008003,Primary
656009001,Primary
656009002,Primary
656009003,Lower Secondary
656009004,Upper Secondary
656009005,Lower Secondary
656009006,Upper Secondary
656010001,Primary
656010002,
656010003,Tertiary Education
656010004,Post secondary non tertiary
656010005,Post secondary non tertiary
656010006,Upper Secondary
656010007,
656010008,Lower Secondary
656010009,Primary
656011001,Tertiary Education
656011002,Primary
656011003,Lower Secondary
656011004,Lower Secondary
656011005,Primary
656011006,Primary
656012001,Primary
656012002,Lower Secondary
656012003,Lower Secondary
656012004,
656013001,Lower Secondary
656013002,Primary
656013003,Lower Secondary
656013004,Primary
656013005,Primary
656013006,
656014001,Post secondary non tertiary
656014002,Primary
656014003,
656014004,Upper Secondary
656014005,Lower Secondary
656014006,Primary
656014007,Preschool
656014008,Preschool
656015001,Primary
656015002,Primary
656015003,
656015004,Lower Secondary
656016001,
656016002,Tertiary Education
656016003,Lower Secondary
656016004,Upper Secondary
656016005,Upper Secondary
656016006,Lower Secondary
656016007,
656017001,Lower Secondary
656017002,
656017003,Primary
656017004,
656017005,
656018001,Lower Secondary
656018002,Primary
656018003,
656019001,Lower Secondary
656019002,Lower Secondary
656019003,Preschool
656019004,
656020001,Lower Secondary
656020002,Primary
656020003,Lower Secondary
656020004,Primary
656020005,Lower Secondary
657001001,Post secondary non tertiary
657001002,Post secondary non tertiary
657001003,Primary
657001004,Preschool
657001005,
657001006,
657002001,Primary
657002002,Upper Secondary
657002003,Lower Secondary
657002004,Upper Secondary
657002005,
657003001,Primary
657003002,Primary
657004001,Primary
657004002,Upper Secondary
657004003,Tertiary Education
657005001,Primary
657005002,Lower Secondary
657006001,Post secondary non tertiary
657006002,Primary
657006003,Lower Secondary
657006004,Lower Secondary
657006005,Upper Secondary
657006006,
657007001,Primary
657007002,Primary
657007003,Lower Secondary
657007004,Lower Secondary
657007005,
657008001,Tertiary Education
657008002,Primary
657008003,Upper Secondary
657008004,Upper Secondary
657009001,Lower Secondary
657009002,Primary
657009003,Preschool
657009004,Primary
657010001,
657010002,Primary
657010003,Primary
657011001,Lower Secondary
657011002,
657011003,Upper Secondary
657011004,Upper Secondary
657011005,Preschool
657012001,Primary
657012002,Upper Secondary
657012003,Primary
657013001,Primary
657013002,
657013003,Lower Secondary
657013004,Upper Secondary
657013005,
657013006,
657014001,Upper Secondary
657014002,Primary
657014003,Upper Secondary
657015001,Primary
657015002,Primary
657015003,Lower Secondary
657015004,Post secondary non tertiary
657015005,Tertiary Education
657016001,
657016002,Lower Secondary
657016003,Lower Secondary
657017001,Post secondary non tertiary
657017002,Tertiary Education
657017003,Upper Secondary
657017004,Upper Secondary
657017005,Post secondary non tertiary
657018001,
657018002,Lower Secondary
657018003,Primary
657018004,
657018005,
657019001,Primary
657019002,Primary
657019003,Preschool
657019004,
657020001,Post secondary non tertiary
657020002,Primary
657020003,Upper Secondary
657020004,Preschool
658001001,Lower Secondary
658001002,Lower Secondary
658001003,Lower Secondary
658001004,Primary
658001005,Primary
658002001,Primary
658002002,Primary
658002003,Upper Secondary
658002004,
658002005,
658004001,Primary
658004002,Primary
658004003,
658004004,Primary
658004005,
658005001,Primary
658005002,Lower Secondary
658006001,Lower Secondary
658006002,Lower Secondary
658006003,
658007001,Primary
658007002,Lower Secondary
658007003,Primary
658007004,Upper Secondary
658007005,
658008001,Primary
658009001,Lower Secondary
658009002,
658009003,Lower Secondary
658009004,Primary
658009005,
658009006,Primary
658009007,Primary
658010001,Primary
658010002,Primary
658010003,Upper Secondary
658010004,Upper Secondary
658010005,
658010006,
658011001,Primary
658011002,
658011003,Primary
658011004,Upper Secondary
658011005,
658012001,Lower Secondary
658012002,Lower Secondary
658012003,Primary
658012004,Primary
658012005,
658013001,Lower Secondary
658013002,Lower Secondary
658013003,Upper Secondary
658014001,Primary
658014002,
658014003,Primary
658015001,Lower Secondary
658015002,Primary
658015003,Upper Secondary
658015004,Upper Secondary
658016001,Primary
658016002,Primary
658017001,Lower Secondary
658017002,Primary
658018001,Primary
658019001,Lower Secondary
658019002,
658020001,Lower Secondary
659002001,Primary
659002002,
659003001,Tertiary Education
659003002,Upper Secondary
659003003,Upper Secondary
659003004,Lower Secondary
659004001,Lower Secondary
659004002,Lower Secondary
659004003,Primary
659004004,Primary
659004005,Lower Secondary
659005001,
659005002,Primary
659005003,Tertiary Education
659005004,Preschool
659005005,
659006001,Primary
659006002,Lower Secondary
659006003,Primary
659006004,Primary
659007001,
659007002,Primary
659007003,Lower Secondary
659007004,
659008001,Upper Secondary
659008002,Primary
659008003,Lower Secondary
659008004,Lower Secondary
659009001,Primary
659009002,
659009003,Lower Secondary
659009004,Lower Secondary
659009005,Upper Secondary
659009006,Lower Secondary
659009007,Lower Secondary
659009008,Primary
659010001,Primary
659010002,
659010003,Lower Secondary
659011001,Primary
659011002,
659011003,Primary
659011004,Primary
659011005,Primary
659011006,Primary
659011007,
659012001,Lower Secondary
659012002,Primary
659012003,Lower Secondary
659012004,Primary
659012005,
659012006,
659013001,Primary
659013002,
659013003,Primary
659013004,Primary
659014001,
659014002,Primary
659014003,Primary
659015001,
659015002,Post secondary non tertiary
659017001,Tertiary Education
659017002,Tertiary Education
659017003,Tertiary Education
659017004,Upper Secondary
659017005,Lower Secondary
659017006,Lower Secondary
659018001,Primary
659018002,Primary
659018003,Primary
659018004,Primary
659018005,Primary
659018006,
659018007,Lower Secondary
659018008,
659019001,Primary
659020001,Primary
659020002,Lower Secondary
659020003,Lower Secondary
659020004,Primary
660001001,Lower Secondary
660001002,Primary
660001003,Preschool
660001004,
660003001,Primary
660003002,Primary
660004001,Lower Secondary
660004002,Lower Secondary
660004003,Lower Secondary
660004004,Primary
660004005,Primary
660005001,Lower Secondary
660005002,Primary
660005003,Upper Secondary
660005004,Lower Secondary
660005005,Primary
660007001,Primary
660007002,Primary
660007003,Primary
660007004,Primary
660007005,Lower Secondary
660007006,Lower Secondary
660008001,
660008002,Primary
660008003,Post secondary non tertiary
660008004,Primary
660008005,
660009001,Lower Secondary
660009002,Primary
660009003,Primary
660009004,Primary
660011001,Primary
660011002,
660012001,Primary
660013001,
660013002,
660014001,Lower Secondary
660014002,Primary
660014003,Upper Secondary
660014004,Primary
660014005,
660015001,Primary
660015002,Upper Secondary
660015003,Primary
660016001,Primary
660016002,Primary
660016003,Primary
660016004,Primary
660017001,Lower Secondary
660017002,Primary
660017003,Primary
660018001,Primary
660018002,Primary
660018003,Primary
660018004,Lower Secondary
660018005,Lower Secondary
660018006,Primary
660019001,
660019002,Primary
660019003,Lower Secondary
660019004,Primary
660019005,Lower Secondary
660019006,Primary
660019007,Primary
660019008,
660019009,
660019010,Lower Secondary
660020001,Primary
660020002,Primary
660020003,Primary
660020004,
661001001,
661001002,Primary
661001003,Primary
661001004,Lower Secondary
661002001,Primary
661002002,
661002003,Primary
661002004,Lower Secondary
661002005,Primary
661002006,
661002007,Lower Secondary
661002008,Primary
661003001,Primary
661003002,Primary
661003003,Lower Secondary
661003004,Upper Secondary
661003005,Lower Secondary
661003006,Primary
661004001,Primary
661004002,
661004003,Upper Secondary
661004004,Lower Secondary
661004005,Primary
661004006,
661005001,Primary
661005002,Lower Secondary
661005003,Lower Secondary
661005004,Lower Secondary
661005005,Primary
661006001,
661006002,Primary
661006003,Lower Secondary
661006004,
661007001,Primary
661007002,Primary
661007003,Upper Secondary
661008001,Primary
661008002,Post secondary non tertiary
661008003,Upper Secondary
661009001,Upper Secondary
661009002,Primary
661009003,Primary
661011001,Primary
661011002,
661011003,Lower Secondary
661012001,
661012002,Primary
661012003,Upper Secondary
661012004,Primary
661013001,Primary
661013002,Primary
661013003,Primary
661013004,Primary
661013005,Primary
661014001,Primary
661014002,Primary
661014003,Lower Secondary
661014004,Lower Secondary
661014005,Lower Secondary
661014006,Lower Secondary
661014007,Primary
661014008,
661014009,
661014010,
661015001,Lower Secondary
661015002,Primary
661015003,Lower Secondary
661015004,Primary
661015005,
661015006,
661016001,
661016002,
661016003,Primary
661016004,
661016005,
661016006,
661017001,Primary
661017002,Primary
661017003,Primary
661017004,Primary
661018001,Primary
661019001,Primary
661019002,Primary
661019003,Upper Secondary
661019004,Lower Secondary
661019005,
661019006,
661020001,Primary
661020002,Primary
661020003,Lower Secondary
661020004,Lower Secondary
661020005,Primary
662001001,Lower Secondary
662001002,
662002001,Tertiary Education
662002002,Post secondary non tertiary
662002003,Upper Secondary
662003001,Primary
662003002,
662003003,Upper Secondary
662003004,Lower Secondary
662003005,Lower Secondary
662004001,Primary
662004002,Primary
662004003,Primary
662004004,Lower Secondary
662004005,Primary
662005001,Primary
662005002,Primary
662005003,Lower Secondary
662005004,Lower Secondary
662005005,Primary
662005006,
662006001,
662006002,
662006003,
662006004,Lower Secondary
662006005,Lower Secondary
662007001,Tertiary Education
662007002,Primary
662007003,Lower Secondary
662007004,Lower Secondary
662007005,Primary
662007006,
662008001,Upper Secondary
662008002,Upper Secondary
662009001,Primary
662009002,Primary
662009003,Tertiary Education
662009004,Lower Secondary
662009005,Lower Secondary
662009006,
662010001,Lower Secondary
662010002,
662010003,Lower Secondary
662010004,
662010005,Upper Secondary
662010006,Primary
662010007,Lower Secondary
662010008,Lower Secondary
662010009,Primary
662010010,
662010011,Tertiary Education
662011001,Post secondary non tertiary
662011002,Upper Secondary
662011003,Lower Secondary
662011004,Upper Secondary
662011005,Lower Secondary
662011006,Primary
662011007,
662012001,Primary
662012002,Primary
662012003,Upper Secondary
662012004,Lower Secondary
662013001,Primary
662013002,
662013003,Upper Secondary
662013004,Lower Secondary
662013005,Lower Secondary
662013006,
662013007,Preschool
662014001,Primary
662014002,Primary
662014003,Primary
662014004,Primary
662014005,
662015001,Lower Secondary
662015002,
662015003,Primary
662016001,Lower Secondary
662016002,Primary
662016003,Primary
662016004,Primary
662017001,Lower Secondary
662017002,Primary
662017003,Primary
662017004,
662018001,Upper Secondary
662018002,Primary
662018003,Lower Secondary
662018004,Primary
662018005,
662019001,Primary
662019002,Lower Secondary
662020001,Primary
662020002,Primary
662020003,Lower Secondary
662020004,Primary
662020005,Primary
662020006,
663001001,Primary
663001002,Primary
663001003,Primary
663001004,Primary
663002001,Primary
663002002,Primary
663002003,Lower Secondary
663002004,Primary
663002005,
663003001,Primary
663003002,Primary
663003003,Lower Secondary
663003004,Lower Secondary
663003005,Lower Secondary
663004001,
663004002,Lower Secondary
663004003,Primary
663004004,Primary
663004005,
663005001,Upper Secondary
663005002,Primary
663005003,Lower Secondary
663005004,Lower Secondary
663006001,Primary
663006002,Lower Secondary
663006003,Upper Secondary
663006004,
663006005,
663007001,
663007002,Primary
663007003,Primary
663007004,Primary
663007005,Upper Secondary
663008001,Primary
663008002,Primary
663009001,Primary
663009002,Primary
663009003,Primary
663009004,Primary
663009005,
663009006,
663010001,Primary
663010002,Primary
663010003,Primary
663010004,Primary
663010005,Primary
663010006,
663011001,Lower Secondary
663011002,
663011003,Primary
663012001,Primary
663012002,Lower Secondary
663012003,Lower Secondary
663012004,Lower Secondary
663012005,Primary
663012006,Upper Secondary
663013001,Primary
663013002,Primary
663014001,Primary
663014002,
663014003,Primary
663014004,
663014005,Primary
663015001,
663015002,Lower Secondary
663015003,Primary
663016001,Primary
663016002,
663016003,Primary
663016004,Primary
663016005,Lower Secondary
663016006,Primary
663016007,
663017001,Primary
663017002,Primary
663018001,
663018002,
663018003,
663018004,Primary
663018005,
663019001,
663019002,
663019003,Lower Secondary
663019004,Lower Secondary
663019005,Lower Secondary
663019006,Primary
663019007,
663020001,Primary
663020002,Primary
663020003,Lower Secondary
663020004,Primary
663020005,Primary
663020006,Primary
663020007,Primary
663020008,
664001001,Primary
664001002,Primary
664001003,Lower Secondary
664001004,Primary
664002001,Primary
664002002,Primary
664002003,
664002004,Primary
664002005,Primary
664002006,
664003001,Upper Secondary
664003002,Primary
664003003,Primary
664003004,Primary
664003005,
664004001,Primary
664004002,Primary
664005001,Tertiary Education
664005002,Upper Secondary
664005003,
664006001,
664006002,Lower Secondary
664006003,Primary
664006004,
664007001,
664007002,
664007003,Primary
664007004,Primary
664007005,Primary
664007006,Primary
664008001,Lower Secondary
664008002,
664008003,
664008004,Primary
664008005,
664009001,Upper Secondary
664009002,Primary
664009003,Lower Secondary
664009004,Lower Secondary
664009005,Primary
664009006,
664010001,Primary
664010002,Primary
664010003,Lower Secondary
664010004,Primary
664010005,Primary
664010006,
664011001,Lower Secondary
664011002,
664011003,Primary
664012001,Post secondary non tertiary
664012002,
664012003,Lower Secondary
664012004,Primary
664012005,Primary
664012006,Primary
664013001,Post secondary non tertiary
664013002,
664013003,Upper Secondary
664014001,Primary
664014002,Upper Secondary
664014003,Upper Secondary
664016001,Upper Secondary
664016002,Primary
664016003,
664017001,
664017002,
664017003,Primary
664018001,Upper Secondary
664018002,Lower Secondary
664018003,Lower Secondary
664018004,
664019001,Primary
664019002,
664020001,Post secondary non tertiary
664020002,Primary
664020003,Primary
664020004,Primary
665001001,Primary
665001002,Primary
665001003,Lower Secondary
665001004,Primary
665001005,Primary
665002001,Lower Secondary
665002002,Primary
665002003,Upper Secondary
665002004,Upper Secondary
665002005,Lower Secondary
665002006,Preschool
665002007,
665003001,Primary
665003002,Primary
665003003,Lower Secondary
665003004,Lower Secondary
665003005,Primary
665004001,
665004002,Lower Secondary
665004003,
665005001,Lower Secondary
665005002,Post secondary non tertiary
665005003,Primary
665005004,Preschool
665005005,
665005006,Primary
665006001,Post secondary non tertiary
665006002,
665006003,Upper Secondary
665006004,Primary
665006005,
665006006,Preschool
665006007,
665007001,Primary
665007002,Lower Secondary
665007003,Upper Secondary
665007004,Upper Secondary
665007005,Primary
665008001,Tertiary Education
665008002,Post secondary non tertiary
665008003,Lower Secondary
665008004,Lower Secondary
665008005,Upper Secondary
665009001,Tertiary Education
665009002,Primary
665009003,Primary
665010001,Tertiary Education
665010002,Tertiary Education
665010003,Upper Secondary
665010004,Lower Secondary
665010005,Primary
665010006,Upper Secondary
665011001,Post secondary non tertiary
665011002,Lower Secondary
665011003,Primary
665011004,Post secondary non tertiary
665012001,Tertiary Education
665012002,Post secondary non tertiary
665012003,Preschool
665014001,Lower Secondary
665014002,Primary
665014003,Lower Secondary
665015001,Post secondary non tertiary
665015002,Post secondary non tertiary
665015003,Upper Secondary
665015004,Lower Secondary
665015005,Lower Secondary
665015006,Lower Secondary
665015007,Primary
665016001,Post secondary non tertiary
665016002,Primary
665016003,Lower Secondary
665016004,Primary
665016005,Primary
665016006,Upper Secondary
665017001,Tertiary Education
665017002,Lower Secondary
665017003,Primary
665017004,Primary
665017005,Primary
665017006,Preschool
665017007,Upper Secondary
665017008,Upper Secondary
665017009,Lower Secondary
665018001,Post secondary non tertiary
665018002,Lower Secondary
665018003,Primary
665019001,Post secondary non tertiary
665019002,Post secondary non tertiary
665019003,Upper Secondary
665019004,Upper Secondary
665019005,Upper Secondary
665020001,Lower Secondary
665020002,Primary
665020003,Lower Secondary
666001001,Primary
666001002,Primary
666001003,Primary
666001004,Primary
666001005,Primary
666002001,Primary
666002002,Primary
666002003,Primary
666002004,Primary
666002005,Primary
666002006,Primary
666002007,
666002008,
666003001,Primary
666003002,Lower Secondary
666003003,Lower Secondary
666003004,Upper Secondary
666003005,Primary
666003006,
666003007,
666004001,Primary
666004002,Lower Secondary
666004003,Primary
666004004,
666005001,Primary
666005002,DK
666005003,Lower Secondary
666005004,Primary
666006001,Lower Secondary
666006002,Primary
666006003,
666006004,Lower Secondary
666007001,Primary
666007002,
666007003,Upper Secondary
666007004,Primary
666007005,Upper Secondary
666007006,Primary
666007007,
666007008,
666007009,
666008001,Primary
666008002,Primary
666008003,Primary
666008004,Primary
666008005,Primary
666008006,Primary
666008007,
666009001,Primary
666009002,Primary
666009003,Primary
666009004,Lower Secondary
666009005,Primary
666009006,Primary
666009007,Primary
666009008,
666010001,
666010002,Primary
666010003,Primary
666011001,Primary
666011002,Lower Secondary
666011003,Primary
666012001,Primary
666012002,Primary
666012003,
666012004,
666012005,Lower Secondary
666013001,Upper Secondary
666013002,Primary
666013003,
666013004,
666014001,Primary
666014002,Primary
666015001,Primary
666015002,Lower Secondary
666016001,
666016002,
666016003,Primary
666016004,
666017001,Upper Secondary
666017002,Primary
666018001,Upper Secondary
666018002,Primary
666018003,
666019001,Upper Secondary
666019002,Primary
666019003,
666020001,Lower Secondary
666020002,Primary
666020003,Upper Secondary
666020004,Upper Secondary
667001001,Primary
667001002,Primary
667001003,Primary
667001004,
667002001,
667002002,Primary
667003001,Primary
667003002,Primary
667003003,Primary
667003004,Primary
667004001,
667004002,Primary
667004003,
667005001,Primary
667005002,Primary
667005003,Primary
667005004,Primary
667006001,Primary
667006002,Primary
667006003,Primary
667006004,Primary
667006005,Primary
667006006,Primary
667007001,
667008001,
667008002,
667009001,
667010001,Upper Secondary
667010002,Primary
667010003,Primary
667010004,Primary
667010005,Primary
667010006,
667011001,Primary
667011002,
667012001,
667012002,Primary
667012003,Primary
667012004,Primary
667013001,Lower Secondary
667013002,Primary
667013003,Primary
667013004,Primary
667013005,Lower Secondary
667013006,
667014001,Primary
667014002,Primary
667014003,Primary
667014004,Primary
667015001,
667015002,
667016001,
667016002,
667016003,Primary
667016004,Primary
667017001,Primary
667017002,
667017003,Primary
667017004,Primary
667018001,
667018002,Primary
667018003,Primary
667018004,
667019001,Primary
667019002,Primary
667019003,Primary
667019004,Primary
667019005,
667020001,Primary
667020002,Primary
667020003,Primary
667020004,Primary
668001001,Upper Secondary
668001002,Primary
668001003,Primary
668001004,Primary
668001005,Primary
668002001,Lower Secondary
668002002,Primary
668002003,Primary
668002004,
668002005,
668003001,Primary
668003002,Lower Secondary
668003003,Lower Secondary
668003004,
668004001,Primary
668004002,
668004003,
668004004,
668005001,Lower Secondary
668005002,
668005003,Primary
668005004,Primary
668006001,Upper Secondary
668006002,
668006003,Upper Secondary
668006004,Primary
668006005,Primary
668006006,Primary
668006007,Lower Secondary
668006008,
668007001,Primary
668007002,Primary
668007003,
668007004,
668007005,
668008001,DK
668008002,
668008003,Primary
668008004,Primary
668008005,Primary
668008006,Lower Secondary
668008007,Primary
668008008,
668008009,
668009001,Primary
668010001,Lower Secondary
668010002,Primary
668010003,Primary
668010004,Lower Secondary
668010005,Lower Secondary
668010006,
668011001,Primary
668011002,Primary
668011003,Primary
668011004,Primary
668011005,Primary
668011006,Primary
