MEMID,ED3A
149002012,
149002013,
149003001,Secondary
149003002,
149003003,Primary
149003004,Primary
149004001,Secondary
149004002,Primary
149004003,Secondary
149004004,Primary
149004005,
149004006,
149004007,
149004008,
149004009,
149005001,Secondary
149005002,Primary
149005003,Primary
149005004,
149006001,Primary
149006002,Primary
149006003,Secondary
149006004,Secondary
149006005,Secondary
149006006,Primary
149006007,Preschool/kindergarten
149006008,Preschool/kindergarten
149006009,
149008001,Secondary
149008002,Primary
149008003,
149009001,Primary
149009002,Primary
149009003,Secondary
149009004,Primary
149009005,Primary
149009006,
149009007,
149010001,Secondary
149010002,
149010003,Primary
149010004,Primary
149010005,Primary
149010006,
149010007,
149010008,
149010009,
149011001,Primary
149011002,
149011003,Secondary
149011004,Primary
149011005,
149012001,Primary
149012002,Secondary
149012003,Secondary
149012004,Secondary
149012005,Primary
149012006,Secondary
149012007,Primary
149013001,
149013002,
149013003,
149013004,Primary
149013005,Primary
149013006,Primary
149013007,Preschool/kindergarten
149013008,
149014001,
149014002,Primary
149014003,Secondary
149014004,Primary
149014005,Preschool/kindergarten
149014006,Preschool/kindergarten
149015001,Secondary
149015002,
149015003,
149015004,Primary
149015005,Primary
149015006,Preschool/kindergarten
149015007,
149016001,Primary
149016002,Primary
149016003,Secondary
149016004,Secondary
149016005,Secondary
149016006,Primary
149016007,Primary
149016008,Secondary
149016009,
149016010,
149017001,Primary
149017002,
149017003,Secondary
149017004,Primary
149017005,Primary
149017006,
149018001,Primary
149018002,Primary
149018003,Primary
149018004,
149018005,
149018006,
149019001,Primary
149019002,
149019003,Secondary
149019004,Primary
149019005,Primary
149019006,Primary
149019007,
149019008,
149020001,Secondary
149020002,Secondary
149020003,Primary
149020004,
150001001,Primary
150001002,Primary
150001003,Secondary
150001004,Secondary
150001005,Secondary
150001006,Secondary
150002001,Secondary
150002002,Primary
150002003,
150002004,Secondary
150002005,Secondary
150003001,Primary
150003002,Primary
150003003,Secondary
150003004,Secondary
150003005,Secondary
150003006,Primary
150004001,Primary
150004002,Secondary
150004003,Secondary
150005001,Secondary
150005002,Secondary
150005003,Secondary
150005004,
150006001,Secondary
150006002,Primary
150006003,Primary
150006004,Secondary
150007001,Secondary
150007002,Primary
150007003,Secondary
150007004,Preschool/kindergarten
150008001,Secondary
150008002,
150008003,Primary
150008004,Secondary
150008005,Secondary
150008006,Secondary
150009001,Primary
150009002,Primary
150009003,Secondary
150009004,Secondary
150010001,
150011001,Secondary
150011002,Primary
150012001,
150012002,Primary
150012003,
150013001,Secondary
150013002,Secondary
150013003,Primary
150013004,
150014001,Primary
150014002,
150014003,Secondary
150014004,Secondary
150014005,Secondary
150015001,Secondary
150015002,
150015003,Secondary
150016001,Secondary
150016002,
150016003,Primary
150016004,Secondary
150016005,Secondary
150016006,Secondary
150016007,Primary
150017001,
150017002,Primary
150017003,Secondary
150017004,Primary
150017005,Preschool/kindergarten
150018001,Secondary
150018002,Secondary
150018003,Secondary
150018004,Secondary
150018005,Secondary
150019001,Secondary
150019002,Secondary
150019003,Primary
150019004,Secondary
150020001,Secondary
150020002,Primary
150020003,Secondary
150020004,Primary
151001001,Primary
151001002,Primary
151001003,Secondary
151001004,Primary
151001005,Primary
151001006,
151002001,Primary
151002002,Primary
151002003,Secondary
151003001,Primary
151003002,
151003003,Secondary
151004001,Primary
151004002,Primary
151004003,Secondary
151005001,Primary
151005002,
151005003,Primary
151005004,Secondary
151005005,Secondary
151005006,Secondary
151005007,Secondary
151005008,Primary
151005009,Primary
151005010,
151006001,Secondary
151006002,Secondary
151006003,Primary
151006004,
151006005,
151007001,Secondary
151007002,Primary
151007003,Secondary
151007004,Secondary
151007005,Secondary
151007006,Primary
151007007,Primary
151008001,Primary
151008002,Primary
151008003,Primary
151008004,Primary
151008005,Primary
151009001,Secondary
151009002,Primary
151009003,Secondary
151009004,Primary
151009005,Secondary
151009006,
151010001,Primary
151010002,
151010003,Primary
151010004,Primary
151010005,Secondary
151010006,Secondary
151010007,Primary
151011001,
151011002,
151011003,Secondary
151011004,Primary
151011005,
151011006,Secondary
151011007,Primary
151011008,
151012001,Secondary
151012002,Primary
151012003,Primary
151012004,Secondary
151012005,Primary
151012006,Preschool/kindergarten
151013001,
151013002,Secondary
151013003,Preschool/kindergarten
151014001,Primary
151014002,Primary
151014003,Secondary
151014004,Secondary
151014005,
151016001,Primary
151016002,Primary
151016003,Secondary
151016004,Secondary
151016005,Secondary
151016006,Secondary
151017001,Secondary
151017002,Primary
151017003,
151018001,Secondary
151018002,Secondary
151018003,
151018004,
151019001,Primary
151019002,Primary
151019003,Secondary
151019004,Secondary
151019005,Secondary
151019006,Primary
151019007,Secondary
151019008,Secondary
151020001,Primary
151020002,
151020003,Primary
151020004,Secondary
151020005,Secondary
151020006,
152001001,Secondary
152001002,Primary
152001003,Secondary
152001004,Secondary
152001005,Secondary
152001006,Secondary
152001007,Primary
152001008,
152001009,
152002001,Primary
152002002,Primary
152002003,Primary
152002004,Secondary
152002005,Secondary
152003001,Secondary
152003002,Primary
152003003,Preschool/kindergarten
152003004,Preschool/kindergarten
152004001,Primary
152004002,Primary
152004003,Secondary
152004004,Primary
152004005,Primary
152004006,Primary
152005001,Secondary
152005002,Secondary
152005003,Primary
152005004,Primary
152005005,Primary
152006001,Secondary
152006002,Primary
152006003,Primary
152006004,Primary
152007001,Primary
152007002,Primary
152007003,Primary
152007004,Primary
152008001,Primary
152008002,Primary
152008003,Primary
152008004,
152008005,
152009001,Primary
152009002,Primary
152009003,Secondary
152009004,Secondary
152009005,Secondary
152009006,Secondary
152009007,Secondary
152009008,Secondary
152009009,Primary
152010001,Primary
152010002,Secondary
152010003,Primary
152010004,Secondary
152010005,
152011001,Primary
152011002,Primary
152011003,Secondary
152011004,Secondary
152011005,Primary
152012001,Primary
152012002,
152012003,Secondary
152012004,Secondary
152012005,Primary
152012006,Secondary
152012007,Secondary
152012008,Primary
152013001,
152013002,Primary
152013003,Secondary
152013004,Primary
152013005,Secondary
152013006,
152013007,
152014001,Primary
152014002,Primary
152014003,Secondary
152014004,Primary
152014005,Primary
152014006,Primary
152015001,
152015002,
152015003,Secondary
152015004,Primary
152015005,Primary
152015006,Primary
152015007,Primary
152016001,Primary
152016002,Primary
152016003,Primary
152016004,Secondary
152016005,Primary
152016006,Secondary
152016007,Primary
152017001,Primary
152017002,Primary
152017003,Primary
152017004,
152018001,Primary
152018002,Primary
152018003,Secondary
152018004,Primary
152019001,Secondary
152019002,Primary
152019003,Secondary
152019004,Primary
152019005,Primary
152019006,Primary
152019007,
152020001,Secondary
152020002,Primary
152020003,Secondary
152020004,Primary
152020005,Primary
153001001,Primary
153001002,
153001003,Primary
153001004,Primary
153001005,Primary
153001006,Primary
153001007,Primary
153001008,
153002001,Primary
153002002,Primary
153002003,Secondary
153002004,Primary
153002005,Primary
153002006,Preschool/kindergarten
153002007,
153003001,Secondary
153003002,Primary
153003003,Secondary
153003004,
153004001,Primary
153004002,
153004003,Primary
153004004,Primary
153004005,Primary
153004006,
153005001,Primary
153005002,Primary
153005003,Secondary
153005004,Secondary
153005005,Primary
153005006,
153005007,
153006001,Primary
153006002,Primary
153006003,Secondary
153006004,Primary
153006005,Primary
153006006,Primary
153006007,Primary
153007001,Primary
153007002,Primary
153007003,
153007004,
153008001,Primary
153008002,Primary
153008003,Primary
153008004,Primary
153008005,Primary
153008006,
153009001,Secondary
153009002,Primary
153009003,Primary
153009004,Primary
153009005,Preschool/kindergarten
153010001,Primary
153010002,Primary
153010003,Primary
153010004,
153011001,Secondary
153011002,Non-standard curriculum
153011003,Secondary
153011004,Secondary
153011005,Secondary
153011006,Secondary
153012001,Secondary
153012002,Primary
153012003,Primary
153012004,
153013001,Primary
153013002,Primary
153013003,
153014001,Secondary
153014002,Secondary
153014003,
153014004,
153015001,Secondary
153015002,Primary
153015003,Primary
153015004,Secondary
153015005,Primary
153016001,Primary
153016002,Primary
153016003,Secondary
153016004,Secondary
153016005,Secondary
153016006,Primary
153016007,Secondary
153016008,Preschool/kindergarten
153017001,Secondary
153017002,
153017003,
153017004,Secondary
153017005,Secondary
153017006,Primary
153017007,
153017008,
153018001,Secondary
153018002,Primary
153018003,Primary
153018004,Primary
153018005,
153019001,Primary
153019002,
153019003,Primary
153019004,Secondary
153019005,Primary
153019006,Primary
153019007,
153019008,Primary
153019009,Preschool/kindergarten
153019010,
153019011,
153020001,Secondary
153020002,Primary
153020003,
154001001,Primary
154001002,
154001003,Primary
154001004,
154001005,Secondary
154001006,Primary
154001007,
154002001,
154002002,Secondary
154002003,Secondary
154002004,
154003001,Secondary
154003002,Secondary
154003003,Primary
154003004,
154004001,Secondary
154004002,Secondary
154004003,Secondary
154004004,Primary
154004005,Primary
154004006,
154004007,
154005001,Secondary
154005002,Secondary
154005003,Secondary
154005004,
154005005,
154006001,Secondary
154006002,Primary
154006003,Primary
154006004,Primary
154006005,
154007001,Non-standard curriculum
154007002,Secondary
154008001,
154008002,
154008003,Secondary
154009001,Primary
154009002,Non-standard curriculum
154009003,Secondary
154009004,Secondary
154009005,Preschool/kindergarten
154009006,
154010001,Primary
154010002,Non-standard curriculum
154011001,Secondary
154011002,Secondary
154011003,Secondary
154011004,Secondary
154011005,Primary
154011006,Primary
154012001,Secondary
154012002,Secondary
154012003,Secondary
154012004,Secondary
154012005,Secondary
154012006,Primary
154012007,Preschool/kindergarten
154013001,Secondary
154013002,
154013003,Secondary
154013004,Secondary
154013005,Secondary
154013006,Primary
154013007,Primary
154013008,Primary
154013009,Primary
154013010,Secondary
154015001,Secondary
154015002,
154015003,Secondary
154015004,Primary
154016001,Secondary
154016002,Secondary
154016003,Primary
154016004,Primary
154016005,Primary
154017001,Secondary
154017002,Secondary
154017003,Primary
154017004,
154018001,Primary
154018002,Secondary
154018003,Primary
154018004,Preschool/kindergarten
154018005,
154019001,Primary
154019002,Primary
154019003,Secondary
154019004,Secondary
154019005,Secondary
154020001,Primary
154020002,Primary
154020003,Secondary
154020004,Secondary
154020005,Primary
154020006,
155001001,
155001002,
155001003,
155001004,
155001005,
155001006,Primary
155001007,Primary
155001008,Primary
155001009,Primary
155001010,
155001011,
155001012,
155001013,
155002001,
155002002,
155002003,
155002004,Primary
155002005,Primary
155002006,
155002007,
155002008,
155003001,
155003002,
155003003,Primary
155003004,
155003005,Primary
155003006,
155003007,
155003008,
155004001,
155004002,
155004003,Primary
155004004,Primary
155004005,Primary
155004006,
155004007,
155004008,
155004009,
155004010,
155005001,
155005002,
155005003,
155005004,
155005005,
155006001,
155006002,
155006003,
155006004,
155006005,
155006006,
155006007,
155007001,
155007002,
155007003,Primary
155007004,Primary
155007005,Preschool/kindergarten
155007006,Primary
155007007,Primary
155007008,Primary
155007009,Preschool/kindergarten
155007010,Preschool/kindergarten
155007011,
155007012,
155007013,
155007014,
155008001,
155008002,
155008003,
155008004,
155008005,
155008006,Primary
155008007,Preschool/kindergarten
155008008,
155008009,
155009001,
155009002,
155009003,Primary
155009004,Primary
155009005,
155010001,Primary
155010002,
155010003,
155010004,Primary
155010005,Primary
155010006,
155010007,Primary
155010008,Primary
155011001,Primary
155011002,Primary
155011003,Secondary
155011004,Primary
155011005,Primary
155011006,
155011007,
155011008,
155011009,
155011010,
155012001,
155012002,Primary
155012003,Non-standard curriculum
155012004,Primary
155013001,
155013002,Primary
155013003,
155013004,
155013005,Preschool/kindergarten
155013006,Primary
155013007,
155013008,
155014001,Non-standard curriculum
155014002,Non-standard curriculum
155014003,
155014004,Primary
155014005,
155014006,Preschool/kindergarten
155014007,
155015001,
155015002,
155015003,
155016001,
155016002,Primary
155016003,
155016004,
155016005,
155017001,
155017002,
155017003,Preschool/kindergarten
155018001,
155018002,
155018003,Primary
155018004,
155018005,Primary
155018006,Primary
155018007,
155018008,
155019001,Primary
155019002,Primary
155019003,Primary
155019004,
155019005,
155019006,
155020001,
155020002,Primary
155020003,Primary
156001001,Secondary
156001002,Primary
156001003,Secondary
156001004,Primary
156001005,Primary
156002001,Primary
156002002,Primary
156002003,Secondary
156002004,Primary
156002005,Primary
156003001,Primary
156003002,Primary
156003003,Primary
156003004,Secondary
156003005,Secondary
156003006,Primary
156003007,Primary
156004001,Secondary
156004002,
156004003,Primary
156004004,Primary
156005001,Secondary
156005002,Secondary
156005003,Primary
156005004,
156006001,
156006002,
156006003,Secondary
156007001,Primary
156007002,Primary
156007003,Primary
156007004,Primary
156008001,Primary
156008002,Primary
156008003,Primary
156008004,Primary
156008005,Preschool/kindergarten
156009001,
156009002,
156009003,
156009004,Primary
156010001,Primary
156010002,Primary
156010003,Primary
156011001,Secondary
156011002,Primary
156011003,Primary
156011004,Primary
156011005,Primary
156011006,Primary
156012001,
156012002,Primary
156012003,
156013001,
156013002,Secondary
156013003,Secondary
156013004,Secondary
156013005,Primary
156013006,Primary
156014001,Primary
156014002,Primary
156014003,Primary
156014004,Primary
156014005,Primary
156015001,Primary
156015002,Primary
156015003,Primary
156015004,Secondary
156015005,Primary
156016001,Secondary
156016002,
156016003,Secondary
156016004,Secondary
156016005,Primary
156018001,Secondary
156018002,Primary
156018003,Preschool/kindergarten
156018004,
156020001,
156020002,Primary
156020003,
156020004,Primary
157001001,
157001002,Primary
157001003,Primary
157002001,Secondary
157002002,Primary
157002003,Primary
157002004,Primary
157002005,Primary
157002006,Preschool/kindergarten
157003001,Primary
157003002,Primary
157003003,
157003004,
157004001,Primary
157004002,Primary
157004003,
157005001,Primary
157005002,
157005003,Primary
157006001,Primary
157006002,Primary
157006003,
157007001,Primary
157007002,Primary
157007003,Secondary
157007004,Secondary
157008001,Primary
157008002,Primary
157008003,Primary
157008004,Preschool/kindergarten
157008005,
157009001,
157009002,Primary
157009003,Primary
157009004,Preschool/kindergarten
157010001,Primary
157010002,
157010003,
157010004,
157011001,Primary
157011002,Primary
157011003,
157011004,
157012001,Primary
157012002,Primary
157012003,Primary
157012004,Primary
157013001,
157013002,
157013003,Primary
157014001,Primary
157014002,Secondary
157014003,
157015001,Primary
157015002,Primary
157015003,
157016001,
157016002,
157016003,Primary
157017001,Secondary
157017002,
157017003,
157018001,
157018002,Primary
157018003,
157018004,
157019001,Secondary
157019002,Primary
157019003,Primary
157019004,Preschool/kindergarten
157020001,
157020002,
157020003,Preschool/kindergarten
157020004,
157020005,
158001001,Secondary
158001002,Secondary
158001003,Primary
158001004,Primary
158001005,Preschool/kindergarten
158002001,
158002002,Secondary
158002003,Secondary
158002004,
158003001,Primary
158003002,Primary
158003003,Secondary
158003004,Secondary
158003005,Secondary
158004001,Secondary
158005001,Secondary
158005002,Primary
158005003,Primary
158005004,Primary
158005005,Primary
158005006,
158006001,Secondary
158006002,
158006003,Primary
158006004,Primary
158006005,Primary
158006006,
158007001,Primary
158007002,Primary
158007003,Primary
158007004,
158008001,Non-standard curriculum
158008002,Non-standard curriculum
158008003,Primary
158008004,Primary
158008005,Primary
158009001,Secondary
158009002,Secondary
158009003,Primary
158009004,Preschool/kindergarten
158010001,Primary
158010002,Primary
158010003,Secondary
158010004,Secondary
158010005,Secondary
158010006,Secondary
158011001,Secondary
158011002,Secondary
158011003,Secondary
158011004,Primary
158011005,
158012001,Secondary
158012002,
158012003,Secondary
158012004,Primary
158013001,Primary
158013002,
158013003,Primary
158013004,Preschool/kindergarten
158013005,Preschool/kindergarten
158013006,
158014001,Secondary
158014002,Secondary
158014003,Preschool/kindergarten
158014004,
158015001,Secondary
158015002,Secondary
158015003,Secondary
158015004,Secondary
158016001,Secondary
158016002,Secondary
158016003,Secondary
158016004,Primary
158017001,Secondary
158017002,
158017003,Secondary
158017004,Secondary
158017005,Primary
158017006,Preschool/kindergarten
158018001,Secondary
158018002,Secondary
158018003,Primary
158018004,
158018005,
158019001,
158019002,
158019003,Secondary
158019004,Secondary
158019005,Secondary
158019006,Primary
158020001,Secondary
158020002,Secondary
158020003,
159001001,Primary
159001002,Primary
159001003,Primary
159001004,Primary
159001005,Secondary
159001006,Primary
159001007,Primary
159001008,Primary
159002001,Primary
159002002,Primary
159002003,Preschool/kindergarten
159002004,Preschool/kindergarten
159002005,
159003001,Primary
159003002,Secondary
159003003,Primary
159003004,Preschool/kindergarten
159004001,Secondary
159004002,Primary
159004003,Secondary
159004004,
159004005,
159004006,
159005001,Primary
159005002,Primary
159005003,
159005004,Primary
159005005,Primary
159005006,Preschool/kindergarten
159005007,
159006001,
159006002,
159006003,Primary
159006004,Secondary
159006005,Primary
159006006,Primary
159006007,
159006008,
159007001,Primary
159007002,
159007003,Primary
159007004,Primary
159008001,Secondary
159008002,Primary
159008003,Primary
159008004,Primary
159009001,Primary
159009002,Primary
159009003,Secondary
159009004,Primary
159009005,
159010001,Secondary
159010002,Secondary
159010003,Primary
159010004,Secondary
159010005,Secondary
159010006,Secondary
159010007,Secondary
159011001,
159011002,Secondary
159011003,
159011004,Primary
159012001,
159012002,
159012003,
159012004,
159012005,Secondary
159012006,
159013001,Primary
159013002,Secondary
159013003,
159013004,Primary
159013005,
159014001,
159014002,Primary
159014003,Primary
159014004,
159014005,Secondary
159014006,Primary
159015001,Primary
159015002,Primary
159015003,Primary
159015004,Primary
159015005,Primary
159016001,Primary
159016002,Primary
159016003,Primary
159016004,Primary
159016005,Preschool/kindergarten
159017001,Primary
159017002,
159017003,Primary
159017004,Primary
159017005,Primary
159018001,Secondary
159018002,Primary
159018003,Secondary
159018004,Primary
159018005,Primary
159019001,Secondary
159019002,Secondary
159019003,Preschool/kindergarten
159019004,
159020001,Secondary
159020002,
159020003,Primary
160001001,Primary
160001002,
160001003,Primary
160001004,Primary
160001005,Primary
160001006,Primary
160001007,
160001008,
160002001,Secondary
160002002,Primary
160002003,Primary
160002004,Primary
160002005,Primary
160003001,Secondary
160003002,Secondary
160003003,Primary
160003004,Primary
160003005,Preschool/kindergarten
160003006,
160003007,
160004001,Secondary
160004002,
160004003,Primary
160004004,Primary
160004005,
160004006,
160005001,Secondary
160005002,Primary
160005003,Primary
160005004,Primary
160005005,Primary
160005006,Primary
160006001,Secondary
160006002,Secondary
160006003,Preschool/kindergarten
160006004,
160007001,Secondary
160007002,
160007003,Primary
160007004,Preschool/kindergarten
160007005,
160007006,
160008001,Secondary
160008002,Primary
160008003,
160009001,Secondary
160009002,Secondary
160009003,Primary
160009004,
160010001,Secondary
160010002,Primary
160010003,Preschool/kindergarten
160010004,
160011001,Primary
160011002,
160011003,Primary
160011004,
160012001,Primary
160012002,
160012003,
160012004,Secondary
160012005,Primary
160012006,Preschool/kindergarten
160013001,Primary
160013002,
160013003,
160013004,
160013005,
160013006,
160013007,
160013008,Primary
160013009,
160013010,
160014001,Primary
160014002,
160014003,Primary
160014004,Secondary
160014005,Primary
160014006,Primary
160014007,
160015001,
160015002,
160015003,Preschool/kindergarten
160016001,
160016002,
160016003,Primary
160016004,Secondary
160016005,Secondary
160016006,
160017001,Primary
160017002,Primary
160017003,Preschool/kindergarten
160017004,
160017005,
160018001,Secondary
160018002,Primary
160019001,
160019002,Primary
160019003,Primary
160019004,
160020001,
160020002,Secondary
161001001,
161001002,
161001003,
161002001,
161002002,
161002003,Primary
161002004,
161003001,Secondary
161003002,
161003003,
161003004,
161004001,Primary
161004002,
161004003,
161004004,
161004005,
161004006,
161005001,Primary
161005002,Primary
161005003,Primary
161005004,Primary
161005005,
161005006,
161005007,
161006001,
161006002,Primary
161006003,Primary
161007001,
161007002,Primary
161007003,Primary
161007004,
161007005,
161007006,
161007007,
161007008,
161008001,Primary
161008002,
161008003,Primary
161008004,
161008005,
161009001,Primary
161009002,
161009003,Primary
161009004,Primary
161009005,Primary
161009006,
161009007,
161010001,
161010002,
161010003,
161011001,
161011002,Primary
161011003,Secondary
161011004,Primary
161011005,Primary
161011006,
161011007,
161012001,Secondary
161012002,
161012003,Preschool/kindergarten
161012004,
161013001,Primary
161013002,
161013003,Secondary
161013004,Primary
161013005,Primary
161013006,Primary
161013007,
161013008,
161013009,
161014001,Primary
161014002,Primary
161014003,Primary
161014004,Primary
161014005,
161015001,Primary
161015002,
161015003,Primary
161015004,Primary
161015005,Preschool/kindergarten
161015006,
161016001,Primary
161016002,Primary
161016003,
161017001,Primary
161017002,Primary
161017003,Preschool/kindergarten
161017004,
161018001,Secondary
161018002,
161018003,Secondary
161018004,Primary
161018005,Primary
161018006,
161018007,
161019001,Primary
161019002,
161019003,Primary
161019004,
161019005,Primary
161019006,Primary
161019007,Primary
161019008,
161019009,
161020001,Primary
161020002,
161020003,Secondary
161020004,Primary
161020005,
161020006,Primary
162001001,Primary
162001002,Primary
162001003,
162001004,
162002001,Primary
162002002,Primary
162002003,Primary
162002004,Secondary
162002005,Primary
162002006,Preschool/kindergarten
162003001,
162003002,
162003003,
162003004,Primary
162003005,Secondary
162003006,Primary
162003007,Primary
162004001,Primary
162004002,Secondary
162004003,Secondary
162005001,Secondary
162005002,Primary
162005003,Primary
162005004,
162006001,Primary
162006002,Primary
162006003,Secondary
162006004,Primary
162006005,
162007001,Primary
162007002,
162007003,Secondary
162007004,Primary
162007005,Primary
162007006,Primary
162007007,
162008001,Primary
162008002,Primary
162008003,Secondary
162008004,Secondary
162008005,Primary
162009001,
162009002,Primary
162009003,Secondary
162009004,Primary
162009005,Primary
162009006,Primary
162009007,Primary
162009008,Preschool/kindergarten
162009009,
162010001,Primary
162010002,Secondary
162010003,Secondary
162010004,Secondary
162011001,Primary
162011002,Primary
162011003,Primary
162011004,Primary
162011005,Primary
162011006,Secondary
162011007,Primary
162011008,
162011009,
162012001,Primary
162012002,Primary
162012003,Primary
162012004,Preschool/kindergarten
162013001,Primary
162013002,Secondary
162014001,
162014002,
162014003,Secondary
162014004,Secondary
162014005,Secondary
162014006,Primary
162015001,Primary
162015002,
162015003,Primary
162015004,Primary
162015005,Primary
162015006,
162016001,Secondary
162016002,Primary
162016003,
162016004,
162017001,Primary
162017002,
162017003,Secondary
162017004,Primary
162017005,Primary
162018001,Primary
162018002,
162018003,Secondary
162019001,
162019002,Primary
162019003,Primary
162019004,Secondary
162019005,Primary
162020001,Secondary
162020002,Primary
162020003,
163001001,
163001002,Primary
163001003,
163001004,
163002001,Primary
163002002,
163002003,
163002004,
163003001,Primary
163003002,Primary
163004001,Primary
163004002,
163004003,Primary
163004004,Primary
163004005,Primary
163004006,
163005001,
163005002,Primary
163005003,Primary
163005004,Preschool/kindergarten
163006001,Primary
163007001,Primary
163007002,Primary
163008001,Primary
163008002,Primary
163008003,Primary
163008004,Secondary
163009001,Primary
163009002,
163009003,Preschool/kindergarten
163010001,Secondary
163010002,
163010003,Preschool/kindergarten
163010004,Preschool/kindergarten
163010005,
163011001,Primary
163011002,Primary
163011003,Primary
163011004,Primary
163011005,Primary
163011006,Preschool/kindergarten
163012001,Secondary
163012002,Primary
163012003,Secondary
163012004,Preschool/kindergarten
163012005,
163013001,Primary
163013002,Primary
163013003,Primary
163013004,Primary
163013005,Secondary
163013006,Secondary
163013007,
163013008,
163014001,Secondary
163014002,Primary
163014003,
163014004,
163015001,Primary
163015002,
163015003,Primary
163015004,Primary
163015005,
163015006,
163016001,
163016002,
163016003,Primary
163016004,Primary
163016005,Preschool/kindergarten
163016006,
163017001,
163017002,
163018001,
163018002,Primary
163018003,Primary
163018004,
163019001,Primary
163019002,Primary
163019003,Primary
163019004,Preschool/kindergarten
163019005,
163020001,Primary
163020002,Primary
163020003,Primary
163020004,Primary
163020005,Primary
163020006,
163020007,
164001001,Primary
164002001,Primary
164002002,
164002003,
164002004,
164002005,
164003001,Primary
164003002,Primary
164003003,
164004001,Primary
164004002,Primary
164004003,Primary
164004004,Primary
164004005,Primary
164004006,
164004007,
164004008,
164005001,Primary
164005002,
164005003,Primary
164005004,Primary
164005005,Preschool/kindergarten
164005006,
164005007,
164005008,
164006001,Primary
164006002,Primary
164006003,Secondary
164006004,Primary
164006005,Primary
164006006,
164007001,Primary
164007002,Primary
164007003,Secondary
164007004,Primary
164007005,Primary
164007006,Primary
164007007,Primary
164007008,Preschool/kindergarten
164007009,Preschool/kindergarten
164007010,
164008001,Primary
164008002,Primary
164008003,Secondary
164008004,Primary
164008005,Primary
164008006,
164009001,Primary
164009002,Primary
164009003,Primary
164009004,Primary
164009005,
164010001,Primary
164010002,
164011001,
164011002,Primary
164011003,Primary
164011004,
164011005,
164012001,Primary
164012002,
164012003,Primary
164012004,Primary
164012005,Preschool/kindergarten
164012006,
164013001,Primary
164013002,
164013003,Primary
164013004,Primary
164013005,Preschool/kindergarten
164013006,
164014001,Primary
164014002,Primary
164014003,Primary
164014004,Primary
164014005,
164015001,Primary
164015002,
164015003,
164015004,Primary
164015005,Primary
164015006,Primary
164015007,Preschool/kindergarten
164016001,Primary
164016002,Primary
164016003,Primary
164016004,
164016005,
164017001,Secondary
164017002,
164017003,Primary
164017004,Preschool/kindergarten
164017005,
164018001,Secondary
164018002,Primary
164018003,Primary
164018004,Primary
164019001,Primary
164019002,Primary
164019003,Preschool/kindergarten
164019004,
164019005,
164019006,
164020001,Secondary
164020002,
164020003,Preschool/kindergarten
164020004,
164020005,
165001001,Primary
165001002,Primary
165001003,Primary
165001004,
165002001,
165002002,
165003001,
165003002,
165003003,Primary
165003004,Secondary
165003005,Primary
165003006,Primary
165003007,Primary
165004001,Primary
165004002,Primary
165004003,
165005001,
165005002,Primary
165005003,Primary
165005004,Primary
165005005,Primary
165006001,Primary
165006002,
165006003,Primary
165006004,Primary
165006005,Primary
165006006,Primary
165006007,Primary
165006008,Primary
165007001,Secondary
165007002,
165007003,Primary
165007004,Primary
165007005,Primary
165007006,Secondary
165007007,Primary
165007008,Primary
165008001,Primary
165008002,Primary
165008003,Primary
165009001,
165010001,Primary
165010002,Primary
165010003,Primary
165010004,Primary
165010005,Primary
165010006,Primary
165011001,Primary
165011002,Primary
165011003,
165011004,
165012001,
165012002,Primary
165012003,Primary
165012004,Primary
165012005,Primary
165012006,Preschool/kindergarten
165012007,
165013001,Primary
165013002,
165013003,Primary
165013004,Primary
165013005,
165013006,
165014001,Primary
165014002,Primary
165014003,Primary
165015001,Primary
165015002,
165015003,Primary
165016001,Primary
165016002,Primary
165016003,Primary
165016004,Primary
165016005,Primary
165016006,Primary
165016007,Primary
165016008,
165017001,Primary
165017002,
165017003,Primary
165017004,Primary
165017005,
165017006,
165018001,Secondary
165018002,Primary
165018003,
165019001,
165019002,
165019003,Primary
165019004,Primary
165019005,Preschool/kindergarten
165020001,Primary
165020002,Primary
165020003,Preschool/kindergarten
166001001,Primary
166001002,
166001003,Primary
166001004,Secondary
166001005,Primary
166001006,Primary
166001007,Preschool/kindergarten
166001008,Preschool/kindergarten
166001009,
166001010,
166001011,
166002001,Primary
166002002,Primary
166002003,
166002004,Primary
166002005,Primary
166002006,
166002007,
166003001,Secondary
166003002,Primary
166003003,
166004001,
166004002,
166004003,
166004004,
166004005,
166004006,
166005001,
166005002,Primary
166005003,Primary
166005004,Preschool/kindergarten
166005005,
166005006,
166005007,
166006001,Preschool/kindergarten
166006002,
166006003,Primary
166006004,
166007001,Primary
166007002,Primary
166007003,Primary
166007004,Preschool/kindergarten
166008001,Primary
166008002,
166008003,Preschool/kindergarten
166008004,
166008005,
166009001,DK
166009002,Primary
166009003,Primary
166009004,Primary
166009005,Primary
166009006,
166010001,Primary
166010002,Primary
166010003,Primary
166011001,Primary
166011002,Primary
166011003,Primary
166011004,Primary
166012001,
166012002,
166013001,
166013002,Primary
166013003,
166013004,Primary
166013005,Primary
166013006,
166014001,
166014002,
166014003,Primary
166014004,Primary
166014005,
166015001,Primary
166015002,
166015003,
166015004,
166016001,Secondary
166016002,
166016003,Primary
166016004,Primary
166016005,
166016006,
166017001,
166017002,
166017003,
166017004,
166018001,
166018002,
166018003,Primary
166018004,Primary
166018005,Preschool/kindergarten
166018006,
166018007,
166018008,
166019001,
