MEMID,ED16A
0001201080017005,
0001201080019001,
0001201080019002,
0001201080021001,Primary
0001201080021002,Primary
0001201080021003,Primary
0001201080021004,Secondary
0001201080021005,Secondary
0001201080021006,Secondary
0001201080021007,Secondary
0001201080021008,
0001201080023001,Primary
0001201080023002,
0001201080023003,Secondary
0001201080023004,Higher
0001201080025001,Secondary
0001201080025002,Secondary
0001201080025003,
0001201080027001,
0001201080027002,
0001201080027003,Secondary
0001201080027004,Secondary
0001201080027005,Primary
0001201080027006,Primary
0001201080027007,
0001201080029001,Primary
0001201080029002,Secondary
0001201080029003,Primary
0001201080029004,Primary
0001201080031001,Primary
0001201080031002,Secondary
0001201080031003,Primary
0001201080031004,
0001201080031005,
0001201080033001,
0001201080033002,
0001201080035001,
0001201080035002,
0001201080035003,Primary
0001201080035004,Primary
0001201080035005,Primary
0001201080035006,
0001201080037001,Primary
0001201080037002,Primary
0001201080037003,Higher
0001201080037004,Higher
0001201080037005,Higher
0001201080037006,Higher
0001201080037007,Primary
0001201080037008,
0001201080039001,Primary
0001201080039002,
0001201080039003,
0001201080041001,
0001201080041002,
0001201080041003,Primary
0001201080041004,Primary
0001201080042001,Primary
0001201080042002,Non-formal curriculum
0001201080042003,Primary
0001201080042004,Secondary
0001201080042005,Primary
0001201080043001,
0001201080043002,
0001201080043003,Secondary
0001201080043004,Primary
0001201080045001,Secondary
0001201080046001,Secondary
0001201080046002,
0001201080046003,Secondary
0001201080046004,Primary
0001201080049001,
0001201080049002,
0001201080049003,Primary
0001201080049004,Primary
0001201080049005,Primary
0001201080049006,
0001201080049007,
0001201080049008,
0001201135001001,Primary
0001201135001002,
0001201135001003,Primary
0001201135001004,Primary
0001201135001005,
0001201135002001,Secondary
0001201135002002,
0001201135002003,
0001201135002004,
0001201135002005,
0001201135003001,
0001201135003002,
0001201135003003,
0001201135003004,Primary
0001201135003005,Primary
0001201135004001,
0001201135004002,
0001201135005001,Primary
0001201135005002,Primary
0001201135005003,Primary
0001201135005004,
0001201135005005,
0001201135006001,Primary
0001201135006002,
0001201135006003,Primary
0001201135006004,Primary
0001201135006005,Primary
0001201135006006,Primary
0001201135006007,
0001201135006008,
0001201135007001,
0001201135007002,
0001201135007003,
0001201135007004,
0001201135007005,Primary
0001201135007006,Primary
0001201135007007,Primary
0001201135007008,Primary
0001201135007009,
0001201135008001,
0001201135008002,Primary
0001201135008003,Primary
0001201135008004,
0001201135008005,
0001201135009001,
0001201135009002,
0001201135009003,Primary
0001201135009004,Primary
0001201135009005,Primary
0001201135010001,
0001201135010002,
0001201135010003,Primary
0001201135010004,Primary
0001201135010005,Primary
0001201135010006,Primary
0001201135010007,
0001201135010008,
0001201135010009,
0001201135011001,
0001201135011002,
0001201135012001,Secondary
0001201135012002,Primary
0001201135012003,Primary
0001201135012004,Primary
0001201135012005,Primary
0001201135012006,Primary
0001201135012007,
0001201135012008,
0001201135012009,
0001201135012010,
0001201135013001,
0001201135013002,
0001201135013003,Primary
0001201135013004,Primary
0001201135013005,Primary
0001201135013006,Primary
0001201135013007,Primary
0001201135013008,Primary
0001201135013009,Primary
0001201135013010,
0001201135014001,
0001201135014002,Higher
0001201135014003,Primary
0001201135014004,Primary
0001201135014005,Primary
0001201135014006,Primary
0001201135014007,Primary
0001201135014008,Primary
0001201135014009,
0001201135015001,
0001201135015002,
0001201135015003,Primary
0001201135015004,Primary
0001201135015005,Primary
0001201135015006,Primary
0001201135015007,
0001201135016001,
0001201135016002,
0001201135016003,Secondary
0001201135016004,Primary
0001201135016005,Primary
0001201135016006,Primary
0001201135016007,Primary
0001201135016008,Primary
0001201135016009,
0001201135016010,Primary
0001201135016011,Primary
0001201135016012,Primary
0001201135016013,Primary
0001201135016014,Primary
0001201135016015,Primary
0001201135016016,
0001201135016017,
0001201135016018,
0001201135016019,
0001201135017001,Higher
0001201135017002,
0001201135017003,Primary
0001201135017004,Primary
0001201135017005,Primary
0001201135017006,Primary
0001201135017007,Primary
0001201135017008,
0001201135018001,Higher
0001201135018002,
0001201135018003,Primary
0001201135018004,
0001201135018005,
0001201135018006,
0001201135019001,
0001201135019002,
0001201135019003,
0001201135019004,
0001201135019005,Primary
0001201135019006,Primary
0001201135019007,Primary
0001201135019008,
0001201135019009,
0001201135019010,
0001201135020001,Primary
0001201135020002,
0001201135020003,Secondary
0001201135020004,Primary
0001201135021001,Primary
0001201135021002,
0001201135021003,
0001201135021004,Primary
0001201135021005,
0001201135021006,
0001201135021007,
0001201135021008,
0001201135021009,
0001201135022001,Primary
0001201135022002,Primary
0001201135022003,Primary
0001201135022004,
0001201135022005,
0001201135022006,
0001201135022007,
0001201135023001,
0001201135023002,Primary
0001201135023003,Primary
0001201135023004,Primary
0001201135024001,
0001201135024002,
0001201135024003,Primary
0001201135024004,Primary
0001201135024005,
0001201135024006,
0001201135025001,Primary
0001201135025002,Primary
0001201135025003,Primary
0001201135025004,
0001202080003001,
0001202080003002,
0001202080003003,
0001202080003004,Primary
0001202080007001,
0001202080007002,
0001202080007003,
0001202080007004,
0001202080007005,
0001202080007006,
0001202080007007,
0001202080011001,Primary
0001202080011002,
0001202080011003,Primary
0001202080011004,Primary
0001202080011005,
0001202080011006,
0001202080011007,
0001202080019001,Secondary
0001202080019002,
0001202080019003,
0001202080019004,
0001202080019005,
0001202080019006,
0001202080019007,
0001202080027001,
0001202080027002,
0001202080027003,
0001202080027004,
0001202080027005,
0001202080027006,
0001202080027007,
0001202080027008,
0001202080027009,
0001202080027010,
0001202080031001,Primary
0001202080031002,Primary
0001202080031003,Primary
0001202080031004,
0001202080031005,Primary
0001202080031006,Primary
0001202080031007,Primary
0001202080031008,
0001202080035001,
0001202080035002,Primary
0001202080035003,
0001202080035004,
0001202080035005,
0001202080039001,Secondary
0001202080039002,Secondary
0001202080039003,
0001202080039004,
0001202080039005,
0001202080047001,
0001202080047002,
0001202080047003,Primary
0001202080047004,
0001202080047005,Primary
0001202080055001,
0001202080055002,
0001202080055003,
0001202080055004,
0001202080055005,
0001202080055006,Primary
0001202080055007,DK
0001202080055008,
0001202080055009,
0001202080059001,
0001202080059002,
0001202080059003,Primary
0001202080059004,
0001202080059005,
0001202080063001,
0001202080063002,
0001202080063003,
0001202080063004,
0001202080063005,Primary
0001202080067001,Primary
0001202080067002,Primary
0001202080067003,Secondary
0001202080067004,Secondary
0001202080067005,Primary
0001202080067006,Primary
0001202080067007,Primary
0001202080067008,Primary
0001202080067009,Primary
0001202080071001,Primary
0001202080071002,
0001202080071003,Primary
0001202080071004,
0001202080071005,Primary
0001202080071006,Primary
0001202080071007,
0001202080071008,
0001202080075001,Primary
0001202080075002,
0001202080075003,
0001202080079001,Higher
0001202080079002,Primary
0001202080079003,Secondary
0001202080079004,Primary
0001202080079005,Primary
0001202080079006,
0001202080083001,Primary
0001202080083002,Primary
0001202080083003,
0001202080083004,Primary
0001202080083005,Primary
0001202080083006,
0001202080087001,Primary
0001202080087002,Primary
0001202080087003,Primary
0001202080087004,
0001202080087005,
0001202080087006,
0001202080087007,
0001202080095001,Primary
0001202080095002,
0001202080095003,Primary
0001202080095004,Primary
0001202080095005,
0001202080095006,
0001202080095007,
0001202080099001,Primary
0001202080099002,
0001202080099003,
0001202080099004,
0001202080099005,
0001202080115001,Primary
0001202080115002,Primary
0001202080115003,Secondary
0001202080115004,Primary
0001202080115005,
0001202080115006,
0001202080115007,
0001202080115008,
0001202080115009,
0001202080123001,Primary
0001202080123002,Primary
0001202080123003,
0001202080123004,Primary
0001202080123005,Primary
0001202080143001,Primary
0001202080143002,Primary
0001202080143003,
0001202080143004,Primary
0001202080143005,
0001202080143006,
0001202080154001,Primary
0001202080154002,
0001202080154003,
0001202080154004,
0001202080154005,
0001202080154006,
0001202080191001,Primary
0001202080191002,Primary
0001202080191003,Primary
0001202080191004,Primary
0001202080191005,
0001202080191006,
0001203037004001,Primary
0001203037004002,Primary
0001203037004003,Primary
0001203037004004,Primary
0001203037011001,Primary
0001203037011002,Primary
0001203037011003,Higher
0001203037011004,Secondary
0001203037018001,
0001203037018002,
0001203037018003,Primary
0001203037018004,Primary
0001203037018005,Higher
0001203037018006,Secondary
0001203037018007,Primary
0001203037018008,
0001203037025001,Secondary
0001203037025002,Secondary
0001203037025003,Secondary
0001203037025004,Primary
0001203037025005,Primary
0001203037025006,DK
0001203037032001,Primary
0001203037032002,
0001203037032003,Primary
0001203037032004,Primary
0001203037032005,
0001203037032006,
0001203037039001,Primary
0001203037039002,Primary
0001203037039003,Primary
0001203037039004,Primary
0001203037046001,Primary
0001203037046002,Primary
0001203037046003,Primary
0001203037046004,Primary
0001203037046005,
0001203037046006,
0001203037046007,
0001203037046008,
0001203037056001,
0001203037056002,Secondary
0001203037056003,Primary
0001203037056004,
0001203037056005,
0001203037056006,
0001203037060001,Primary
0001203037060002,Primary
0001203037060003,Primary
0001203037060004,
0001203037067001,Primary
0001203037067002,Primary
0001203037067003,Primary
0001203037067004,Primary
0001203037067005,Primary
0001203037067006,
0001203037074001,
0001203037074002,Secondary
0001203037074003,Secondary
0001203037074004,Secondary
0001203037074005,Secondary
0001203037074006,
0001203037074007,
0001203037081001,
0001203037081002,
0001203037081003,Primary
0001203037081004,Primary
0001203037081005,Primary
0001203037081006,
0001203037081007,
0001203037081008,
0001203037088001,
0001203037088002,
0001203037088003,Primary
0001203037088004,
0001203037088005,
0001203037095001,Primary
0001203037095002,
0001203037095003,Primary
0001203037102001,Primary
0001203037102002,Higher
0001203037102003,Primary
0001203037102004,
0001203037102005,Secondary
0001203037109001,Primary
0001203037109002,
0001203037109003,Higher
0001203037109004,Primary
0001203037109005,Primary
0001203037109006,Higher
0001203037113001,
0001203037113002,Primary
0001203037113003,
0001203037113004,Primary
0001203037113005,
0001203037123001,Primary
0001203037123002,Primary
0001203037123003,Primary
0001203037123004,Primary
0001203037123005,Primary
0001203037130001,Primary
0001203037130002,Primary
0001203037130003,Primary
0001203037130004,Primary
0001203037137001,Primary
0001203037137002,
0001203037137003,Secondary
0001203037137004,Primary
0001203037137005,Primary
0001203037144001,Primary
0001203037144002,Primary
0001203037144003,
0001203037144004,Secondary
0001203037144005,Higher
0001203037144006,Primary
0001203037144007,Primary
0001203037144008,Secondary
0001203037144009,Secondary
0001203037144010,Primary
0001203037144011,Secondary
0001203037144012,
0001203037144013,
0001203037151001,Secondary
0001203037151002,Primary
0001203037151003,Secondary
0001203037151004,Primary
0001203037151005,
0001203037151006,
0001203037151007,Primary
0001203037158001,Primary
0001203037158002,
0001203037158003,
0001203037158004,
0001203037165001,Primary
0001203037165002,Primary
0001203037165003,Primary
0001203037165004,Primary
0001203037165005,
0001203037172001,Primary
0001203037172002,
0001203037172003,Primary
0001203037172004,Primary
0001203037172005,Primary
0001204023001001,
0001204023001002,
0001204023001003,
0001204023001004,
0001204023001005,Primary
0001204023001006,Primary
0001204023001007,
0001204023002001,Primary
0001204023002002,
0001204023002003,
0001204023002004,Primary
0001204023002005,Primary
0001204023002006,Primary
0001204023002007,
0001204023002008,
0001204023003001,Primary
0001204023003002,Primary
0001204023003003,Primary
0001204023003004,Primary
0001204023003005,Primary
0001204023003006,
0001204023003007,
0001204023004001,Primary
0001204023004002,
0001204023004003,
0001204023004004,Primary
0001204023004005,Primary
0001204023004006,
0001204023004007,
0001204023004008,
0001204023004009,
0001204023005001,Secondary
0001204023005002,
0001204023005003,
0001204023005004,
0001204023006001,
0001204023006002,
0001204023006003,
0001204023007001,Secondary
0001204023007002,Primary
0001204023007003,Primary
0001204023007004,
0001204023007005,
0001204023008001,
0001204023008002,
0001204023008003,Primary
0001204023008004,Primary
0001204023008005,Primary
0001204023009001,Primary
0001204023009002,
0001204023009003,Secondary
0001204023009004,Primary
0001204023009005,Primary
0001204023009006,
0001204023009007,
0001204023009008,Primary
0001204023009009,Primary
0001204023009010,
0001204023009011,
0001204023009012,
0001204023009013,
0001204023010001,Higher
0001204023010002,
0001204023010003,
0001204023011001,Primary
0001204023011002,Primary
0001204023011003,Primary
0001204023011004,
0001204023011005,
0001204023011006,
0001204023011007,
0001204023012001,
0001204023012002,Primary
0001204023012003,Primary
0001204023013001,Primary
0001204023013002,Primary
0001204023013003,Primary
0001204023013004,Primary
0001204023013005,Primary
0001204023013006,
0001204023014001,Primary
0001204023014002,Primary
0001204023014003,
0001204023014004,
0001204023014005,
0001204023015001,
0001204023015002,
0001204023015003,Primary
0001204023015004,
0001204023015005,Primary
0001204023015006,Primary
0001204023015007,Missing
0001204023016001,Primary
0001204023016002,
0001204023016003,Primary
0001204023017001,Primary
0001204023017002,
0001204023017003,Primary
0001204023017004,Secondary
0001204023017005,Secondary
0001204023017006,
0001204023017007,Primary
0001204023017008,Primary
0001204023017009,Primary
0001204023017010,
0001204023018001,Primary
0001204023018002,
0001204023018003,
0001204023018004,
0001204023018005,
0001204023018006,Primary
0001204023018007,Primary
0001204023018008,
0001204023019001,Primary
0001204023019002,Primary
0001204023019003,Primary
0001204023019004,
0001204023019005,
0001204023019006,
0001204023020001,Primary
0001204023020002,Primary
0001204023020003,Primary
0001204023020004,
0001204023020005,
0001204023021001,Primary
0001204023021002,
0001204023021003,Primary
0001204023021004,Secondary
0001204023021005,Primary
0001204023021006,Primary
0001204023021007,Primary
0001204023021008,
0001204023022001,Primary
0001204023022002,Primary
0001204023022003,Primary
0001204023022004,Primary
0001204023022005,Primary
0001204023022006,
0001204023023001,Primary
0001204023023002,
0001204023023003,Primary
0001204023023004,Primary
0001204023023005,
0001204023023006,
0001204023024001,Primary
0001204023024002,
0001204023024003,Primary
0001204023024004,Primary
0001204023024005,
0001204023024006,
0001204023024007,
0001204023025001,Primary
0001204023025002,
0001204023025003,
0001204023025004,
0001204023025005,
0001204097002001,
0001204097002002,
0001204097002003,Primary
0001204097002004,
0001204097002005,
0001204097005001,
0001204097005002,
0001204097008001,Secondary
0001204097008002,
0001204097008003,
0001204097008004,
0001204097008005,
0001204097008006,
0001204097011001,
0001204097011002,
0001204097011003,Primary
0001204097011004,Primary
0001204097011005,
0001204097014001,
0001204097014002,
0001204097014003,Primary
0001204097014004,Primary
0001204097014005,
0001204097014006,
0001204097014007,
0001204097017001,Primary
0001204097017002,
0001204097017003,Secondary
0001204097017004,Primary
0001204097017005,Primary
0001204097017006,
0001204097020001,
0001204097020002,Primary
0001204097020003,
0001204097020004,Primary
0001204097020005,Primary
0001204097020006,Primary
0001204097020007,
0001204097020008,
0001204097023001,Primary
0001204097023002,Primary
0001204097023003,
0001204097023004,Primary
0001204097023005,Primary
0001204097023006,Primary
0001204097023007,
0001204097023008,
0001204097023009,
0001204097023010,
0001204097026001,
0001204097026002,
0001204097026003,Primary
0001204097026004,Primary
0001204097026005,Primary
0001204097026006,Primary
0001204097026007,
0001204097026008,
0001204097029001,Primary
0001204097029002,Primary
0001204097029003,Primary
0001204097029004,
0001204097029005,
0001204097029006,
0001204097029007,
0001204097029008,Primary
0001204097029009,Primary
0001204097029010,
0001204097029011,
0001204097029012,
0001204097032001,Primary
0001204097032002,Primary
0001204097032003,Primary
0001204097032004,Primary
0001204097032005,Primary
0001204097032006,
0001204097032007,
0001204097032008,
0001204097032009,
0001204097035001,Primary
0001204097035002,Primary
0001204097035003,Primary
0001204097035004,Primary
0001204097035005,Primary
0001204097035006,Primary
0001204097035007,Primary
0001204097035008,Primary
0001204097035009,
0001204097038001,
0001204097038002,
0001204097038003,Primary
0001204097038004,Primary
0001204097041001,Primary
0001204097041002,Primary
0001204097041003,Primary
0001204097041004,
0001204097041005,
0001204097044001,Primary
0001204097044002,
0001204097044003,Primary
0001204097044004,
0001204097044005,
0001204097044006,
0001204097044007,
0001204097047001,
0001204097047002,
0001204097047003,Primary
0001204097047004,Primary
0001204097047005,Primary
0001204097047006,
0001204097047007,
0001204097050001,Primary
0001204097050002,
0001204097050003,
0001204097050004,Primary
0001204097050005,
0001204097050006,Primary
0001204097050007,Primary
0001204097050008,
0001204097053001,Primary
0001204097053002,
0001204097053003,
0001204097053004,
0001204097053005,
0001204097053006,
0001204097056001,Primary
0001204097056002,Primary
0001204097056003,
0001204097056004,Primary
0001204097056005,Primary
0001204097056006,
0001204097056007,
0001204097056008,
0001204097056009,
0001204097059001,Primary
0001204097059002,
0001204097059003,
0001204097059004,Primary
0001204097059005,Primary
0001204097059006,Higher
0001204097059007,
0001204097059008,
0001204097062001,Primary
0001204097062002,
0001204097062003,Primary
0001204097062004,Primary
0001204097062005,
0001204097062006,Primary
0001204097062007,Primary
0001204097062008,Primary
0001204097065001,Primary
0001204097065002,
0001204097065003,Primary
0001204097065004,
0001204097065005,
0001204097065006,
0001204097068001,Primary
0001204097068002,Primary
0001204097068003,
0001204097068004,Primary
0001204097068005,Primary
0001204097068006,
0001204097068007,Secondary
0001204097071001,Primary
0001204097071002,Primary
0001204097071003,Primary
0001204097071004,Primary
0001204097071005,
0001204097071006,
0001204097074001,
0001204097074002,
0001204097074003,
0001204097074004,
0001204097074005,
0001204097074006,
0001204163001001,Primary
0001204163001002,
0001204163001003,
0001204163001004,
0001204163001005,
0001204163002001,Higher
0001204163002002,Primary
0001204163002003,Higher
0001204163002004,Secondary
0001204163002005,Higher
0001204163002006,Higher
0001204163002007,Primary
0001204163002008,
0001204163003001,
0001204163003002,Primary
0001204163004001,Primary
0001204163004002,Primary
0001204163004003,Primary
0001204163004004,Primary
0001204163004005,Primary
0001204163005001,
0001204163005002,Primary
0001204163005003,Primary
0001204163005004,Primary
0001204163006001,
0001204163006002,
0001204163006003,
0001204163006004,
0001204163006005,
0001204163006006,
0001204163007001,Primary
0001204163007002,Primary
0001204163007003,Primary
0001204163007004,Primary
0001204163007005,Primary
0001204163008001,
0001204163008002,Primary
0001204163008003,Primary
0001204163008004,
0001204163008005,
0001204163008006,
0001204163009001,Primary
0001204163009002,
0001204163009003,Primary
0001204163009004,Primary
0001204163009005,Primary
0001204163009006,Primary
0001204163010001,Primary
0001204163010002,Primary
0001204163010003,
0001204163011001,
0001204163011002,
0001204163011003,Primary
0001204163011004,
0001204163012001,
0001204163012002,
0001204163012003,Primary
0001204163013001,Primary
0001204163013002,
0001204163013003,Primary
0001204163013004,Primary
0001204163013005,Primary
0001204163014001,Primary
0001204163014002,Secondary
0001204163015001,
0001204163016001,Primary
0001204163016002,
0001204163016003,Primary
0001204163016004,Primary
0001204163016005,Primary
0001204163016006,Primary
0001204163017001,Primary
0001204163017002,
0001204163017003,Primary
0001204163017004,
0001204163018001,Primary
0001204163018002,Primary
0001204163018003,Primary
0001204163018004,
0001204163019001,Primary
0001204163019002,
0001204163019003,Primary
0001204163019004,Secondary
0001204163019005,
0001204163020001,
0001204163020002,Primary
0001204163020003,Primary
0001204163020004,
0001204163021001,
0001204163021002,
0001204163021003,Primary
0001204163021004,Primary
0001204163021005,Primary
0001204163021006,
0001204163022001,Secondary
0001204163022002,Secondary
0001204163022003,Higher
0001204163022004,Primary
0001204163022005,Secondary
0001204163022006,Secondary
0001204163023001,Primary
0001204163023002,Primary
0001204163024001,
0001204163024002,Primary
0001204163025001,Primary
0001204163025002,Primary
0001205080001001,
0001205080001002,
0001205080001003,Primary
0001205080001004,
0001205080001005,
0001205080001006,
0001205080003001,
0001205080003002,
0001205080003003,
0001205080003004,
0001205080005001,
0001205080005002,
0001205080005003,Primary
0001205080005004,Primary
0001205080005005,
0001205080007001,
0001205080007002,
0001205080009001,
0001205080011001,Primary
0001205080011002,
0001205080011003,Primary
0001205080011004,
0001205080011005,
0001205080011006,
0001205080013001,
0001205080013002,
0001205080013003,
0001205080015001,
0001205080015002,
0001205080015003,
0001205080015004,
0001205080015005,
0001205080015006,
0001205080015007,
0001205080017001,Primary
0001205080017002,
0001205080017003,
0001205080017004,Primary
0001205080017005,Primary
0001205080019001,Primary
0001205080019002,
0001205080019003,
0001205080019004,
0001205080019005,
0001205080019006,Primary
0001205080019007,Primary
0001205080019008,
0001205080021001,
0001205080021002,
0001205080021003,
0001205080021004,
0001205080021005,
0001205080021006,Primary
0001205080021007,Primary
0001205080023001,
0001205080023002,
0001205080023003,
0001205080023004,Primary
0001205080023005,
0001205080025001,
0001205080025002,Primary
0001205080027001,Primary
0001205080027002,
0001205080027003,Primary
0001205080027004,
0001205080027005,Primary
0001205080027006,Primary
0001205080029001,
0001205080029002,
0001205080029003,
0001205080029004,
0001205080029005,
0001205080031001,
0001205080031002,Primary
0001205080031003,
0001205080031004,
0001205080031005,
0001205080033001,Primary
0001205080033002,Primary
0001205080033003,
0001205080033004,
0001205080035001,Primary
0001205080035002,
0001205080035003,Primary
0001205080035004,
0001205080035005,Primary
0001205080037001,
0001205080037002,
0001205080039001,
0001205080039002,
0001205080039003,Primary
0001205080041001,Primary
0001205080041002,
0001205080043001,
0001205080043002,
0001205080043003,Primary
0001205080043004,
0001205080045001,Primary
0001205080045002,
0001205080045003,DK
0001205080045004,DK
0001205080045005,
0001205080045006,
0001205080047001,
0001205080047002,
0001205080047003,
0001205080047004,Missing
0001205080047005,
0001205080049001,Primary
0001205080049002,
0001205080049003,Primary
0001205080049004,
0001205080049005,Primary
0001205080049006,
0001205080049007,Primary
0001207004001001,
0001207004001002,
0001207004001003,Primary
0001207004001004,
0001207004001005,
0001207004001006,
0001207004004001,Primary
0001207004004002,Primary
0001207004004003,Primary
0001207004004004,
0001207004004005,
0001207004004006,
0001207004004007,
0001207004007001,
0001207004007002,
0001207004007003,
0001207004007004,
0001207004007005,
0001207004007006,
0001207004007007,
0001207004010001,Higher
0001207004010002,
0001207004010003,
0001207004013001,
0001207004013002,
0001207004013003,Primary
0001207004013004,Primary
0001207004013005,
0001207004013006,
0001207004013007,
0001207004013008,
0001207004016001,Primary
0001207004016002,Primary
0001207004016003,Secondary
0001207004016004,Primary
0001207004016005,Primary
0001207004019001,
0001207004019002,
0001207004019003,Primary
0001207004019004,
0001207004022001,
0001207004022002,
0001207004022003,Primary
0001207004022004,
0001207004022005,
0001207004025001,Primary
0001207004025002,Primary
0001207004025003,Primary
0001207004025004,Primary
0001207004025005,Primary
0001207004025006,Primary
0001207004025007,Primary
0001207004025008,
0001207004025009,
0001207004025010,
0001207004028001,
0001207004028002,
0001207004028003,Primary
0001207004028004,
0001207004031001,Primary
0001207004031002,
0001207004031003,Primary
0001207004031004,
0001207004031005,
0001207004034001,
0001207004034002,
0001207004034003,Primary
0001207004034004,Primary
0001207004037001,Primary
0001207004037002,
0001207004037003,
0001207004037004,
0001207004037005,
0001207004040001,
0001207004040002,
0001207004040003,
0001207004043001,
0001207004043002,
0001207004043003,Primary
0001207004043004,Primary
0001207004043005,
0001207004043006,
0001207004046001,
0001207004046002,
0001207004046003,Primary
0001207004046004,
0001207004046005,
0001207004049001,Primary
0001207004049002,
0001207004049003,Primary
0001207004049004,
0001207004049005,
0001207004049006,
0001207004049007,
0001207004049008,
0001207004052001,Primary
0001207004052002,
0001207004052003,Non-formal curriculum
0001207004052004,
0001207004052005,
0001207004052006,
0001207004052007,
0001207004055001,Primary
0001207004055002,Primary
0001207004055003,Primary
0001207004055004,Primary
0001207004055005,
0001207004064001,Primary
0001207004064002,Primary
0001207004064003,Primary
0001207004064004,
0001207004064005,
0001207004067001,Higher
0001207004067002,Primary
0001207004067003,
0001207004070001,Primary
0001207004070002,
0001207004070003,Primary
0001207004070004,Primary
0001207004070005,
0001207004073001,Primary
0001207004073002,Secondary
0001207004073003,Secondary
0001207004073004,Primary
0001207004073005,Primary
0001207004073006,Secondary
0001207004085001,Secondary
0001207004085002,Primary
0001207004085003,Secondary
0001207004085004,Primary
0001207004085005,Primary
0001207004085006,Primary
0001208019001001,Primary
0001208019001002,Secondary
0001208019001003,Secondary
0001208019001004,Primary
0001208019001005,Primary
0001208019002001,Secondary
0001208019002002,
0001208019002003,Secondary
0001208019002004,Secondary
0001208019003001,Secondary
0001208019003002,Higher
0001208019003003,Secondary
0001208019003004,Higher
0001208019003005,Primary
0001208019003006,Secondary
0001208019003007,
0001208019003008,
0001208019003009,
0001208019004001,
0001208019004002,Primary
0001208019004003,Secondary
0001208019004004,Primary
0001208019010001,Secondary
0001208019010002,Primary
0001208019010003,Primary
0001208019010004,Primary
0001208019010005,
0001208019010006,
0001208019010007,
0001208019017001,Secondary
0001208019017002,Primary
0001208019017003,Primary
0001208019017004,Primary
0001208019017005,
0001208019017006,
0001208019024001,
0001208019024002,
0001208019024003,Primary
0001208019024004,Primary
0001208019024005,Primary
0001208019024006,
0001208019024007,
0001208019024008,
0001208019024009,Secondary
0001208019024010,
0001208019031001,Higher
0001208019031002,Non-formal curriculum
0001208019031003,Secondary
0001208019031004,Secondary
0001208019038001,Primary
0001208019038002,
0001208019045001,Primary
0001208019045002,
0001208019045003,Secondary
0001208019045004,Primary
0001208019045005,Primary
0001208019045006,Primary
0001208019052001,
0001208019052002,
0001208019059001,Primary
0001208019059002,Secondary
0001208019059003,
0001208019059004,
0001208019059005,
0001208019063001,Secondary
0001208019063002,Primary
0001208019063003,Higher
0001208019063004,Secondary
0001208019063005,
0001208019063006,Secondary
0001208019063007,Primary
0001208019063008,Primary
0001208019063009,Primary
0001208019063010,
0001208019063011,
0001208019066001,Primary
0001208019066002,
0001208019066003,
0001208019073001,Primary
0001208019073002,Non-formal curriculum
0001208019073003,Secondary
0001208019073004,Higher
0001208019073005,Higher
0001208019073006,Secondary
0001208019073007,Secondary
0001208019073008,Primary
0001208019073009,Primary
0001208019073010,
0001208019073011,
0001208019080001,
0001208019080002,
0001208019080003,
0001208019080004,
0001208019080005,
0001208019080006,
0001208019115001,Primary
0001208019115002,
0001208019115003,Primary
0001208019115004,Primary
0001208019115005,Primary
0001208019115006,Primary
0001208019122001,
0001208019122002,
0001208019122003,Higher
0001208019122004,Primary
0001208019122005,Primary
0001208019129001,Primary
0001208019129002,Primary
0001208019129003,Primary
0001208019129004,Primary
0001208019129005,Primary
0001208019129006,
0001208019136001,Secondary
0001208019136002,Higher
0001208019136003,
0001208019136004,
0001208019136005,Secondary
0001208019136006,Secondary
0001208019136007,Primary
0001208019136008,Primary
0001208019136009,
0001208019143001,Secondary
0001208019143002,
0001208019143003,Secondary
0001208019143004,Secondary
0001208019143005,Primary
0001208019143006,Primary
0001208019143007,Primary
0001208019143008,
0001208019150001,Secondary
0001208019150002,Secondary
0001208019150003,Primary
0001208019150004,Primary
0001208019150005,
0001208019150006,
0001208019150007,
0001208019157001,Primary
0001208019157002,Secondary
0001208019157003,Secondary
0001208019157004,Secondary
0001208019157005,Primary
0001208019157006,
0001208019157007,
0001208019157008,
0001208019163001,Primary
0001208019163002,Secondary
0001208019163003,Secondary
0001208019163004,Primary
0001208019163005,Primary
0001208019163006,Primary
0001208019163007,
0001208019163008,
0001208019170001,
0001208019170002,
0001208019170003,
0001208019170004,
0001208019170005,Primary
0001208019170006,Primary
0001208019170007,Primary
0001208019170008,
0001209052001001,Primary
0001209052001002,Primary
0001209052001003,
0001209052001004,
0001209052001005,
0001209052001006,
0001209052001007,
0001209052003001,Primary
0001209052003002,
0001209052003003,
0001209052003004,
0001209052003005,
0001209052003006,
0001209052003007,
0001209052003008,
0001209052005001,Primary
0001209052005002,
0001209052005003,Primary
0001209052005004,
0001209052005005,Primary
0001209052005006,
0001209052005007,
0001209052005008,
0001209052007001,Primary
0001209052007002,
0001209052007003,
0001209052007004,
0001209052007005,
0001209052009001,Primary
0001209052009002,
0001209052009003,
0001209052009004,
0001209052011001,Primary
0001209052011002,
0001209052011003,Primary
0001209052011004,
0001209052011005,
0001209052011006,
0001209052011007,
0001209052011008,
0001209052011009,
0001209052011010,
0001209052013001,Primary
0001209052013002,Primary
0001209052013003,
0001209052013004,Primary
0001209052013005,Primary
0001209052013006,Primary
0001209052013007,Primary
0001209052013008,
0001209052013009,
0001209052013010,
0001209052015001,
0001209052015002,
0001209052015003,
