HHID,residence,region,wealth_q,eth_hoh
000407064007,Rural,North,Poor,Mon-Khmer
000407064008,Rural,North,Poorest,Mon-Khmer
000407064009,Rural,North,Poor,Mon-Khmer
000407064010,Rural,North,Poor,Mon-Khmer
000407064011,Rural,North,Poorest,Mon-Khmer
000407064012,Rural,North,Poorest,Mon-Khmer
000407064013,Rural,North,Poorest,Mon-Khmer
000407064014,Rural,North,Poorest,Mon-Khmer
000407064015,Rural,North,Middle,Mon-Khmer
000407064016,Rural,North,Poorest,Mon-Khmer
000407064017,Rural,North,Poorest,Mon-Khmer
000407064018,Rural,North,Poorest,Mon-Khmer
000407064019,Rural,North,Poorest,Mon-Khmer
000407064020,Rural,North,Poorest,Mon-Khmer
000407064021,Rural,North,Poorest,Mon-Khmer
000407064022,Rural,North,Poorest,Mon-Khmer
000407064023,Rural,North,Poorest,Mon-Khmer
000407064024,Rural,North,Poorest,Mon-Khmer
000407064025,Rural,North,Poorest,Mon-Khmer
000501057001,Rural,North,Poor,Mon-Khmer
000501057004,Rural,North,Poorest,Mon-Khmer
000501057007,Rural,North,Rich,Mon-Khmer
000501057010,Rural,North,Poorest,Mon-Khmer
000501057013,Rural,North,Poorest,Lao-Tai
000501057016,Rural,North,Poorest,Mon-Khmer
000501057019,Rural,North,Middle,Lao-Tai
000501057022,Rural,North,Poorest,Mon-Khmer
000501057025,Rural,North,Rich,Mon-Khmer
000501057028,Rural,North,Poor,Mon-Khmer
000501057031,Rural,North,Poorest,Lao-Tai
000501057034,Rural,North,Poorest,Mon-Khmer
000501057037,Rural,North,Middle,Mon-Khmer
000501057040,Rural,North,Middle,Mon-Khmer
000501057043,Rural,North,Richest,Mon-Khmer
000501057046,Rural,North,Richest,Mon-Khmer
000501057049,Rural,North,Poor,Mon-Khmer
000501057052,Rural,North,Rich,Mon-Khmer
000501057055,Rural,North,Middle,Mon-Khmer
000501057058,Rural,North,Richest,Mon-Khmer
000501057061,Rural,North,Poor,Mon-Khmer
000501057064,Rural,North,Rich,Mon-Khmer
000501057067,Rural,North,Poor,Mon-Khmer
000501057070,Rural,North,Middle,Mon-Khmer
000501057073,Rural,North,Poor,Mon-Khmer
000501095002,Urban,North,Rich,Lao-Tai
000501095005,Urban,North,Poor,Lao-Tai
000501095008,Urban,North,Middle,Lao-Tai
000501095011,Urban,North,Poor,Lao-Tai
000501095014,Urban,North,Poor,Lao-Tai
000501095017,Urban,North,Rich,Lao-Tai
000501095020,Urban,North,Poorest,Lao-Tai
000501095023,Urban,North,Poor,Chinese-Tibetan
000501095026,Urban,North,Poor,Lao-Tai
000501095029,Urban,North,Poor,Lao-Tai
000501095032,Urban,North,Poor,Lao-Tai
000501095035,Urban,North,Rich,Lao-Tai
000501095038,Urban,North,Rich,Lao-Tai
000501095041,Urban,North,Middle,Lao-Tai
000501095044,Urban,North,Rich,Lao-Tai
000501095047,Urban,North,Rich,Lao-Tai
000501095050,Urban,North,Middle,Lao-Tai
000501095053,Urban,North,Poorest,Lao-Tai
000501095056,Urban,North,Poor,Lao-Tai
000501095059,Urban,North,Poor,Lao-Tai
000501095062,Urban,North,Rich,Lao-Tai
000501095065,Urban,North,Poorest,Lao-Tai
000501095068,Urban,North,Poorest,Lao-Tai
000501095071,Urban,North,Middle,Lao-Tai
000501095074,Urban,North,Middle,Lao-Tai
000501139001,Rural,North,Middle,Hmong-Mien
000501139003,Rural,North,Poor,Hmong-Mien
000501139005,Rural,North,Poor,Hmong-Mien
000501139007,Rural,North,Poor,Hmong-Mien
000501139009,Rural,North,Poor,Hmong-Mien
000501139011,Rural,North,Poorest,Hmong-Mien
000501139013,Rural,North,Poor,Hmong-Mien
000501139015,Rural,North,Poor,Hmong-Mien
000501139017,Rural,North,Poorest,Hmong-Mien
000501139019,Rural,North,Poor,Hmong-Mien
000501139021,Rural,North,Poor,Hmong-Mien
000501139023,Rural,North,Poor,Hmong-Mien
000501139025,Rural,North,Middle,Hmong-Mien
000501139027,Rural,North,Poor,Hmong-Mien
000501139029,Rural,North,Poor,Hmong-Mien
000501139031,Rural,North,Poor,Hmong-Mien
000501139033,Rural,North,Poor,Hmong-Mien
000501139035,Rural,North,Poorest,Hmong-Mien
000501139037,Rural,North,Poor,Hmong-Mien
000501139039,Rural,North,Poor,Hmong-Mien
000501139041,Rural,North,Poor,Hmong-Mien
000501139043,Rural,North,Poorest,Hmong-Mien
000501139045,Rural,North,Poor,Hmong-Mien
000501139047,Rural,North,Poor,Hmong-Mien
000501139049,Rural,North,Middle,Hmong-Mien
000502034002,Rural,North,Richest,Lao-Tai
000502034007,Rural,North,Richest,Lao-Tai
000502034012,Rural,North,Richest,Lao-Tai
000502034017,Rural,North,Rich,Lao-Tai
000502034022,Rural,North,Rich,Lao-Tai
000502034027,Rural,North,Middle,Lao-Tai
000502034032,Rural,North,Richest,Lao-Tai
000502034037,Rural,North,Rich,Lao-Tai
000502034041,Rural,North,Rich,Lao-Tai
000502034046,Rural,North,Richest,Lao-Tai
000502034051,Rural,North,Richest,Lao-Tai
000502034056,Rural,North,Rich,Lao-Tai
000502034061,Rural,North,Richest,Lao-Tai
000502034066,Rural,North,Poor,Lao-Tai
000502034071,Rural,North,Rich,Lao-Tai
000502034076,Rural,North,Richest,Lao-Tai
000502034081,Rural,North,Richest,Lao-Tai
000502034086,Rural,North,Middle,Lao-Tai
000502034091,Rural,North,Richest,Lao-Tai
000502034096,Rural,North,Richest,Lao-Tai
000502034101,Rural,North,Richest,Lao-Tai
000502034106,Rural,North,Poor,Lao-Tai
000502034111,Rural,North,Rich,Lao-Tai
000502034116,Rural,North,Poor,Lao-Tai
000502034121,Rural,North,Richest,Lao-Tai
000504008007,Rural,North,Poorest,Mon-Khmer
000504008011,Rural,North,Poorest,Mon-Khmer
000504008015,Rural,North,Poorest,Mon-Khmer
000504008019,Rural,North,Poorest,Mon-Khmer
000504008023,Rural,North,Poorest,Mon-Khmer
000504008027,Rural,North,Poorest,Mon-Khmer
000504008031,Rural,North,Poor,Mon-Khmer
000504008035,Rural,North,Poorest,Mon-Khmer
000504008039,Rural,North,Poorest,Mon-Khmer
000504008043,Rural,North,Poorest,Mon-Khmer
000504008047,Rural,North,Poorest,Mon-Khmer
000504008051,Rural,North,Poorest,Mon-Khmer
000504008055,Rural,North,Poor,Lao-Tai
000504008059,Rural,North,Poorest,Lao-Tai
000504008063,Rural,North,Poorest,Lao-Tai
000504008067,Rural,North,Poorest,Lao-Tai
000504008071,Rural,North,Poorest,Lao-Tai
000504008075,Rural,North,Middle,Lao-Tai
000504008079,Rural,North,Poorest,Lao-Tai
000504008083,Rural,North,Poorest,Lao-Tai
000504008087,Rural,North,Poorest,Mon-Khmer
000504008091,Rural,North,Poorest,Lao-Tai
000504008095,Rural,North,Poorest,Mon-Khmer
000504008099,Rural,North,Rich,Lao-Tai
000504083001,Rural,North,Poorest,Mon-Khmer
000504083002,Rural,North,Poorest,Mon-Khmer
000504083003,Rural,North,Poorest,Mon-Khmer
000504083004,Rural,North,Poorest,Mon-Khmer
000504083005,Rural,North,Poorest,Mon-Khmer
000504083006,Rural,North,Poorest,Mon-Khmer
000504083007,Rural,North,Poorest,Mon-Khmer
000504083008,Rural,North,Poorest,Mon-Khmer
000504083009,Rural,North,Poorest,Mon-Khmer
000504083010,Rural,North,Poorest,Mon-Khmer
000504083011,Rural,North,Poorest,Mon-Khmer
000504083012,Rural,North,Poorest,Mon-Khmer
000504083013,Rural,North,Poorest,Mon-Khmer
000504083014,Rural,North,Poorest,Mon-Khmer
000504083015,Rural,North,Poorest,Mon-Khmer
000504083016,Rural,North,Poorest,Mon-Khmer
000504083017,Rural,North,Poorest,Mon-Khmer
000504083018,Rural,North,Poorest,Mon-Khmer
000504083019,Rural,North,Poorest,Mon-Khmer
000504083020,Rural,North,Poorest,Mon-Khmer
000504083021,Rural,North,Poorest,Mon-Khmer
000504083022,Rural,North,Poorest,Mon-Khmer
000504083023,Rural,North,Poorest,Mon-Khmer
000504083024,Rural,North,Poorest,Mon-Khmer
000504083025,Rural,North,Poorest,Mon-Khmer
000504083026,Rural,North,Poorest,Mon-Khmer
000505030001,Rural,North,Poorest,Mon-Khmer
000505030002,Rural,North,Poorest,Mon-Khmer
000505030003,Rural,North,Poorest,Mon-Khmer
000505030004,Rural,North,Poorest,Mon-Khmer
000505030005,Rural,North,Poorest,Mon-Khmer
000505030006,Rural,North,Poorest,Mon-Khmer
000505030007,Rural,North,Poorest,Mon-Khmer
000505030008,Rural,North,Poorest,Mon-Khmer
000505030009,Rural,North,Poorest,Mon-Khmer
000505030010,Rural,North,Middle,Mon-Khmer
000505030011,Rural,North,Poorest,Mon-Khmer
000505030012,Rural,North,Poorest,Mon-Khmer
000505030013,Rural,North,Poorest,Mon-Khmer
000505030014,Rural,North,Poorest,Mon-Khmer
000505030015,Rural,North,Poorest,Mon-Khmer
000505030016,Rural,North,Poorest,Mon-Khmer
000505030017,Rural,North,Poorest,Mon-Khmer
000505030018,Rural,North,Poorest,Mon-Khmer
000505030019,Rural,North,Poorest,Mon-Khmer
000505030020,Rural,North,Poorest,Mon-Khmer
000505030021,Rural,North,Poorest,Mon-Khmer
000505030022,Rural,North,Poorest,Mon-Khmer
000505030023,Rural,North,Poorest,Mon-Khmer
000505030024,Rural,North,Poorest,Mon-Khmer
000505030025,Rural,North,Poorest,Mon-Khmer
000601017004,Urban,North,Poorest,Lao-Tai
000601017011,Urban,North,Middle,Lao-Tai
000601017018,Urban,North,Rich,Mon-Khmer
000601017025,Urban,North,Middle,Lao-Tai
000601017032,Urban,North,Rich,Mon-Khmer
000601017039,Urban,North,Poorest,Lao-Tai
000601017046,Urban,North,Poorest,Lao-Tai
000601017053,Urban,North,Poor,Lao-Tai
000601017060,Urban,North,Middle,Lao-Tai
000601017067,Urban,North,Richest,Lao-Tai
000601017072,Urban,North,Middle,Lao-Tai
000601017074,Urban,North,Middle,Lao-Tai
000601017081,Urban,North,Middle,Lao-Tai
000601017088,Urban,North,Middle,Lao-Tai
000601017095,Urban,North,Poorest,Lao-Tai
000601017102,Urban,North,Poorest,Lao-Tai
000601017109,Urban,North,Middle,Lao-Tai
000601017116,Urban,North,Rich,Lao-Tai
000601017123,Urban,North,Rich,Lao-Tai
000601017130,Urban,North,Middle,Lao-Tai
000601017137,Urban,North,Poorest,Lao-Tai
000601017144,Urban,North,Richest,Lao-Tai
000601017151,Urban,North,Middle,Lao-Tai
000601017158,Urban,North,Middle,Lao-Tai
000601017165,Urban,North,Middle,Lao-Tai
000601037003,Urban,North,Middle,Lao-Tai
000601037009,Urban,North,Middle,Lao-Tai
000601037015,Urban,North,Middle,Lao-Tai
000601037021,Urban,North,Poor,Lao-Tai
000601037023,Urban,North,Middle,Lao-Tai
000601037027,Urban,North,Middle,Lao-Tai
000601037033,Urban,North,Middle,Lao-Tai
000601037039,Urban,North,Middle,Lao-Tai
000601037045,Urban,North,Poor,Lao-Tai
000601037051,Urban,North,Poor,Chinese-Tibetan
000601037063,Urban,North,Rich,Lao-Tai
000601037069,Urban,North,Poor,"Other, DK, Missing"
000601037075,Urban,North,Middle,Lao-Tai
000601037081,Urban,North,Middle,Lao-Tai
000601037087,Urban,North,Rich,Lao-Tai
000601037099,Urban,North,Rich,Hmong-Mien
000601037105,Urban,North,Middle,Lao-Tai
000601037111,Urban,North,Middle,Lao-Tai
000601037117,Urban,North,Poor,Hmong-Mien
000601037123,Urban,North,Poor,Lao-Tai
000601037129,Urban,North,Rich,Hmong-Mien
000601037135,Urban,North,Poor,Hmong-Mien
000601037141,Urban,North,Poor,Hmong-Mien
000601037147,Urban,North,Poor,Lao-Tai
000601071002,Rural,North,Middle,Lao-Tai
000601071004,Rural,North,Middle,Mon-Khmer
000601071006,Rural,North,Poorest,Lao-Tai
000601071008,Rural,North,Poorest,Lao-Tai
000601071010,Rural,North,Richest,Lao-Tai
000601071012,Rural,North,Rich,Lao-Tai
000601071014,Rural,North,Poorest,Lao-Tai
000601071016,Rural,North,Richest,Lao-Tai
000601071018,Rural,North,Poorest,Lao-Tai
000601071020,Rural,North,Poorest,Lao-Tai
000601071022,Rural,North,Poorest,Lao-Tai
000601071024,Rural,North,Richest,Lao-Tai
000601071026,Rural,North,Rich,Lao-Tai
000601071028,Rural,North,Poorest,Lao-Tai
000601071030,Rural,North,Richest,Lao-Tai
000601071032,Rural,North,Poorest,Lao-Tai
000601071034,Rural,North,Rich,Lao-Tai
000601071036,Rural,North,Poorest,Lao-Tai
000601071038,Rural,North,Poorest,Lao-Tai
000601071040,Rural,North,Richest,Lao-Tai
000601071042,Rural,North,Rich,Lao-Tai
000601071044,Rural,North,Rich,Lao-Tai
000601071046,Rural,North,Richest,Lao-Tai
000601071048,Rural,North,Poorest,Lao-Tai
000601071050,Rural,North,Richest,Lao-Tai
000601120001,Rural,North,Poor,Hmong-Mien
000601120004,Rural,North,Poorest,Hmong-Mien
000601120007,Rural,North,Poorest,Hmong-Mien
000601120010,Rural,North,Poor,Hmong-Mien
000601120016,Rural,North,Poorest,Hmong-Mien
000601120019,Rural,North,Poorest,Hmong-Mien
000601120022,Rural,North,Poor,Hmong-Mien
000601120025,Rural,North,Poorest,Hmong-Mien
000601120028,Rural,North,Poorest,Hmong-Mien
000601120031,Rural,North,Poorest,Hmong-Mien
000601120034,Rural,North,Poorest,Hmong-Mien
000601120037,Rural,North,Poor,Hmong-Mien
000601120040,Rural,North,Poorest,Hmong-Mien
000601120043,Rural,North,Poorest,Hmong-Mien
000601120046,Rural,North,Poorest,Hmong-Mien
000601120049,Rural,North,Poorest,Hmong-Mien
000601120052,Rural,North,Poor,Hmong-Mien
000601120055,Rural,North,Poorest,Hmong-Mien
000601120058,Rural,North,Poor,Hmong-Mien
000601120061,Rural,North,Poorest,Hmong-Mien
000601120064,Rural,North,Poorest,Hmong-Mien
000601120067,Rural,North,Poorest,Hmong-Mien
000601120070,Rural,North,Poorest,Hmong-Mien
000601120073,Rural,North,Poorest,Hmong-Mien
000602035002,Rural,North,Middle,Mon-Khmer
000602035004,Rural,North,Rich,Mon-Khmer
000602035006,Rural,North,Poorest,Mon-Khmer
000602035008,Rural,North,Poorest,Mon-Khmer
000602035010,Rural,North,Poorest,Mon-Khmer
000602035012,Rural,North,Poorest,Mon-Khmer
000602035014,Rural,North,Poorest,Mon-Khmer
000602035016,Rural,North,Poorest,Mon-Khmer
000602035018,Rural,North,Poorest,Mon-Khmer
000602035020,Rural,North,Rich,Mon-Khmer
000602035022,Rural,North,Poorest,Mon-Khmer
000602035024,Rural,North,Middle,Mon-Khmer
000602035026,Rural,North,Poorest,Mon-Khmer
000602035028,Rural,North,Poorest,Mon-Khmer
000602035030,Rural,North,Poorest,Mon-Khmer
000602035032,Rural,North,Poorest,Mon-Khmer
000602035034,Rural,North,Poorest,Mon-Khmer
000602035036,Rural,North,Poorest,Mon-Khmer
000602035038,Rural,North,Rich,Mon-Khmer
000602035040,Rural,North,Poorest,Mon-Khmer
000602035042,Rural,North,Poorest,Mon-Khmer
000602035044,Rural,North,Poorest,Mon-Khmer
000602035046,Rural,North,Rich,Mon-Khmer
000602035048,Rural,North,Middle,Mon-Khmer
000602035050,Rural,North,Middle,Mon-Khmer
000602101001,Rural,North,Poorest,Hmong-Mien
000602101002,Rural,North,Poor,Hmong-Mien
000602101003,Rural,North,Poor,Hmong-Mien
000602101004,Rural,North,Poorest,Hmong-Mien
000602101005,Rural,North,Poor,Hmong-Mien
000602101006,Rural,North,Poorest,Hmong-Mien
000602101007,Rural,North,Poorest,Hmong-Mien
000602101009,Rural,North,Poorest,Hmong-Mien
000602101010,Rural,North,Poor,Hmong-Mien
000602101011,Rural,North,Poorest,Mon-Khmer
000602101012,Rural,North,Poorest,Mon-Khmer
000602101013,Rural,North,Poor,Hmong-Mien
000602101014,Rural,North,Poorest,Hmong-Mien
000603033002,Rural,North,Poorest,Mon-Khmer
000603033004,Rural,North,Poorest,Mon-Khmer
000603033006,Rural,North,Poorest,Mon-Khmer
000603033008,Rural,North,Poorest,Mon-Khmer
000603033010,Rural,North,Poorest,Mon-Khmer
000603033012,Rural,North,Poorest,Mon-Khmer
000603033014,Rural,North,Poorest,Mon-Khmer
000603033016,Rural,North,Poorest,Mon-Khmer
000603033018,Rural,North,Poorest,Mon-Khmer
000603033020,Rural,North,Poorest,Mon-Khmer
000603033022,Rural,North,Poorest,Mon-Khmer
000603033026,Rural,North,Poorest,Mon-Khmer
000603033028,Rural,North,Poorest,Mon-Khmer
000603033030,Rural,North,Poorest,Mon-Khmer
000603033032,Rural,North,Poorest,Mon-Khmer
000603033034,Rural,North,Poorest,Mon-Khmer
000603033036,Rural,North,Poorest,Mon-Khmer
000603033038,Rural,North,Poorest,Mon-Khmer
000603033040,Rural,North,Poorest,Mon-Khmer
000603033042,Rural,North,Poorest,Mon-Khmer
000603033044,Rural,North,Poorest,Mon-Khmer
000603033046,Rural,North,Poorest,Mon-Khmer
000603033048,Rural,North,Poorest,Mon-Khmer
000603033050,Rural,North,Poorest,Mon-Khmer
000604017001,Rural,North,Middle,Lao-Tai
000604017003,Rural,North,Middle,Lao-Tai
000604017005,Rural,North,Poorest,Lao-Tai
000604017007,Rural,North,Poorest,Lao-Tai
000604017009,Rural,North,Poor,Lao-Tai
000604017011,Rural,North,Poor,Lao-Tai
000604017013,Rural,North,Poorest,Lao-Tai
000604017015,Rural,North,Poor,Lao-Tai
000604017017,Rural,North,Poor,Lao-Tai
000604017019,Rural,North,Poorest,Lao-Tai
000604017021,Rural,North,Richest,Lao-Tai
000604017023,Rural,North,Poorest,Lao-Tai
000604017025,Rural,North,Poorest,Lao-Tai
000604017027,Rural,North,Poorest,Lao-Tai
000604017029,Rural,North,Poorest,Lao-Tai
000604017031,Rural,North,Poorest,Lao-Tai
000604017033,Rural,North,Poorest,Lao-Tai
000604017035,Rural,North,Poorest,Lao-Tai
000604017037,Rural,North,Poorest,Mon-Khmer
000604017039,Rural,North,Poorest,Mon-Khmer
000604017041,Rural,North,Poorest,Mon-Khmer
000604017043,Rural,North,Poorest,Mon-Khmer
000604017045,Rural,North,Poorest,Mon-Khmer
000604017047,Rural,North,Poorest,Mon-Khmer
000604017049,Rural,North,Poorest,Mon-Khmer
000604075002,Rural,North,Rich,Lao-Tai
000604075004,Rural,North,Poorest,Lao-Tai
000604075006,Rural,North,Poorest,Lao-Tai
000604075008,Rural,North,Middle,Lao-Tai
000604075010,Rural,North,Poorest,Lao-Tai
000604075012,Rural,North,Poor,Lao-Tai
000604075014,Rural,North,Poor,Lao-Tai
000604075016,Rural,North,Rich,Lao-Tai
000604075018,Rural,North,Poorest,Lao-Tai
000604075020,Rural,North,Poorest,Lao-Tai
000604075024,Rural,North,Poorest,Lao-Tai
000604075026,Rural,North,Middle,Lao-Tai
000604075028,Rural,North,Richest,Lao-Tai
000604075030,Rural,North,Middle,Lao-Tai
000604075032,Rural,North,Poorest,Lao-Tai
000604075034,Rural,North,Richest,Lao-Tai
000604075036,Rural,North,Middle,Lao-Tai
000604075038,Rural,North,Rich,Lao-Tai
000604075040,Rural,North,Poorest,Lao-Tai
000604075042,Rural,North,Middle,Lao-Tai
000604075044,Rural,North,Rich,Lao-Tai
000604075046,Rural,North,Poorest,Lao-Tai
000604075048,Rural,North,Poorest,Lao-Tai
000604075050,Rural,North,Poorest,Lao-Tai
000605071001,Rural,North,Poorest,Mon-Khmer
000605071002,Rural,North,Poorest,Mon-Khmer
000605071003,Rural,North,Poorest,Mon-Khmer
000605071004,Rural,North,Poor,Mon-Khmer
000605071005,Rural,North,Poorest,Mon-Khmer
000605071006,Rural,North,Poorest,Mon-Khmer
000605071007,Rural,North,Poorest,Mon-Khmer
000605071008,Rural,North,Poorest,Mon-Khmer
000605071009,Rural,North,Poorest,Mon-Khmer
000605071010,Rural,North,Poorest,Mon-Khmer
000605071011,Rural,North,Poorest,Mon-Khmer
000605071012,Rural,North,Poorest,Mon-Khmer
000605071013,Rural,North,Poorest,Mon-Khmer
000605071014,Rural,North,Poorest,Mon-Khmer
000605071015,Rural,North,Poorest,Mon-Khmer
000605071016,Rural,North,Poorest,Mon-Khmer
000605071017,Rural,North,Poorest,Mon-Khmer
000605071018,Rural,North,Poorest,Mon-Khmer
000605071019,Rural,North,Poor,Mon-Khmer
000605071020,Rural,North,Poorest,Mon-Khmer
000605071021,Rural,North,Poorest,Mon-Khmer
000605071022,Rural,North,Poorest,Mon-Khmer
000605071023,Rural,North,Poorest,Mon-Khmer
000605071024,Rural,North,Poorest,Mon-Khmer
000605071025,Rural,North,Poorest,Mon-Khmer
000605119008,Rural,North,Poorest,Mon-Khmer
000605119016,Rural,North,Poor,Mon-Khmer
000605119024,Rural,North,Poorest,Mon-Khmer
000605119032,Rural,North,Middle,Mon-Khmer
000605119040,Rural,North,Poorest,Mon-Khmer
000605119048,Rural,North,Rich,Mon-Khmer
000605119056,Rural,North,Middle,Mon-Khmer
000605119064,Rural,North,Poorest,Mon-Khmer
000605119072,Rural,North,Poor,Mon-Khmer
000605119080,Rural,North,Poorest,Lao-Tai
000605119088,Rural,North,Poorest,Mon-Khmer
000605119096,Rural,North,Rich,Mon-Khmer
000605119104,Rural,North,Richest,Mon-Khmer
000605119112,Rural,North,Rich,Mon-Khmer
000605119120,Rural,North,Poorest,Mon-Khmer
000605119128,Rural,North,Poorest,Mon-Khmer
000605119136,Rural,North,Poorest,Mon-Khmer
000605119144,Rural,North,Poorest,Mon-Khmer
000605119152,Rural,North,Richest,Mon-Khmer
000605119160,Rural,North,Poorest,Mon-Khmer
000605119168,Rural,North,Poorest,Mon-Khmer
000605119174,Rural,North,Rich,Mon-Khmer
000605119182,Rural,North,Rich,Hmong-Mien
000605119190,Rural,North,Poorest,Hmong-Mien
000605119198,Rural,North,Poor,Hmong-Mien
000606010001,Rural,North,Poorest,Lao-Tai
000606010002,Rural,North,Poorest,Lao-Tai
000606010003,Rural,North,Poorest,Lao-Tai
000606010004,Rural,North,Poorest,Lao-Tai
000606010005,Rural,North,Poor,Lao-Tai
000606010006,Rural,North,Poorest,Lao-Tai
000606010007,Rural,North,Poorest,Lao-Tai
000606010008,Rural,North,Poorest,Lao-Tai
000606010009,Rural,North,Poorest,Lao-Tai
000606010010,Rural,North,Poorest,Lao-Tai
000606010011,Rural,North,Poorest,Lao-Tai
000606010012,Rural,North,Poorest,Lao-Tai
000606010013,Rural,North,Poorest,Lao-Tai
000606010014,Rural,North,Poor,Lao-Tai
000606010015,Rural,North,Middle,Lao-Tai
000606010016,Rural,North,Middle,Lao-Tai
000606010017,Rural,North,Poorest,Lao-Tai
000606010018,Rural,North,Poorest,Lao-Tai
000606010019,Rural,North,Poorest,Lao-Tai
000606010020,Rural,North,Poorest,Lao-Tai
000606010021,Rural,North,Poorest,Lao-Tai
000606010022,Rural,North,Poorest,Lao-Tai
000606093001,Rural,North,Poorest,Lao-Tai
000606093002,Rural,North,Poorest,Mon-Khmer
000606093003,Rural,North,Richest,Lao-Tai
000606093004,Rural,North,Poor,Lao-Tai
000606093005,Rural,North,Poorest,Lao-Tai
000606093006,Rural,North,Richest,Lao-Tai
000606093007,Rural,North,Rich,Lao-Tai
000606093008,Rural,North,Poorest,Lao-Tai
000606093009,Rural,North,Poorest,Mon-Khmer
000606093010,Rural,North,Poorest,Mon-Khmer
000606093011,Rural,North,Poor,Lao-Tai
000606093012,Rural,North,Poorest,Lao-Tai
000606093013,Rural,North,Poorest,Lao-Tai
000606093014,Rural,North,Poorest,Lao-Tai
000606093015,Rural,North,Poorest,Lao-Tai
000606093016,Rural,North,Middle,Lao-Tai
000606093017,Rural,North,Poorest,Mon-Khmer
000606093018,Rural,North,Poorest,Lao-Tai
000606093019,Rural,North,Poorest,Lao-Tai
000606093020,Rural,North,Poorest,Lao-Tai
000606093021,Rural,North,Poorest,Mon-Khmer
000606093022,Rural,North,Poorest,Lao-Tai
000606093023,Rural,North,Poorest,Lao-Tai
000606093024,Rural,North,Poorest,Lao-Tai
000606093025,Rural,North,Richest,Lao-Tai
000606159001,Rural,North,Poorest,Mon-Khmer
000606159003,Rural,North,Poorest,Mon-Khmer
000606159005,Rural,North,Poorest,Mon-Khmer
000606159007,Rural,North,Poorest,Mon-Khmer
000606159009,Rural,North,Poorest,Mon-Khmer
000606159011,Rural,North,Poor,Mon-Khmer
000606159013,Rural,North,Poorest,Mon-Khmer
000606159015,Rural,North,Poorest,Mon-Khmer
000606159017,Rural,North,Poorest,Mon-Khmer
000606159019,Rural,North,Poorest,Mon-Khmer
000606159021,Rural,North,Poorest,Mon-Khmer
000606159023,Rural,North,Poorest,Mon-Khmer
000606159025,Rural,North,Rich,Mon-Khmer
000606159027,Rural,North,Poorest,Mon-Khmer
000606159029,Rural,North,Poorest,Mon-Khmer
000606159031,Rural,North,Poorest,Mon-Khmer
000606159033,Rural,North,Poorest,Mon-Khmer
000606159035,Rural,North,Rich,Mon-Khmer
000606159037,Rural,North,Rich,Mon-Khmer
000606159039,Rural,North,Rich,Mon-Khmer
000606159041,Rural,North,Poorest,Mon-Khmer
000606159043,Rural,North,Poorest,Lao-Tai
000606159045,Rural,North,Poorest,Mon-Khmer
000606159047,Rural,North,Poorest,Mon-Khmer
000606159049,Rural,North,Poorest,Mon-Khmer
000607071001,Rural,North,Poorest,Mon-Khmer
000607071002,Rural,North,Poorest,Mon-Khmer
000607071003,Rural,North,Poorest,Mon-Khmer
000607071004,Rural,North,Poorest,Mon-Khmer
000607071005,Rural,North,Poorest,Mon-Khmer
000607071006,Rural,North,Poorest,Mon-Khmer
000607071007,Rural,North,Poorest,Mon-Khmer
000607071008,Rural,North,Poorest,Mon-Khmer
000607071009,Rural,North,Poorest,Mon-Khmer
000607071010,Rural,North,Poorest,Mon-Khmer
000607071011,Rural,North,Poorest,Mon-Khmer
000607071012,Rural,North,Poorest,Mon-Khmer
000607071013,Rural,North,Poorest,Mon-Khmer
000607071014,Rural,North,Poorest,Mon-Khmer
000607071015,Rural,North,Poorest,Mon-Khmer
000607071016,Rural,North,Poorest,Mon-Khmer
000607071017,Rural,North,Poorest,Mon-Khmer
000607071018,Rural,North,Poorest,Mon-Khmer
000607071019,Rural,North,Poorest,Mon-Khmer
000607071020,Rural,North,Poorest,Mon-Khmer
000607071021,Rural,North,Poorest,Mon-Khmer
000607071022,Rural,North,Poorest,Mon-Khmer
000607071023,Rural,North,Poorest,Mon-Khmer
000607071024,Rural,North,Poorest,Mon-Khmer
000607071025,Rural,North,Poorest,Mon-Khmer
000608034001,Rural,North,Poorest,Mon-Khmer
000608034002,Rural,North,Poorest,Mon-Khmer
000608034003,Rural,North,Poorest,Mon-Khmer
000608034004,Rural,North,Poorest,Mon-Khmer
000608034005,Rural,North,Poorest,Mon-Khmer
000608034006,Rural,North,Poorest,Mon-Khmer
000608034007,Rural,North,Poorest,Mon-Khmer
000608034008,Rural,North,Poorest,Mon-Khmer
000608034009,Rural,North,Poorest,Mon-Khmer
000608034010,Rural,North,Poorest,Mon-Khmer
000608034011,Rural,North,Poorest,Mon-Khmer
000608034012,Rural,North,Poorest,Mon-Khmer
000608034013,Rural,North,Poorest,Mon-Khmer
000608034014,Rural,North,Poorest,Mon-Khmer
000608034016,Rural,North,Poorest,Mon-Khmer
000608034019,Rural,North,Poorest,Mon-Khmer
000608034021,Rural,North,Poorest,Mon-Khmer
000608034022,Rural,North,Poorest,Mon-Khmer
000608034023,Rural,North,Poorest,Mon-Khmer
000608034024,Rural,North,Poorest,Mon-Khmer
000609007001,Rural,North,Poorest,Mon-Khmer
000609007002,Rural,North,Middle,Mon-Khmer
000609007003,Rural,North,Poor,Mon-Khmer
000609007004,Rural,North,Poor,Mon-Khmer
000609007005,Rural,North,Poorest,Mon-Khmer
000609007006,Rural,North,Poor,Mon-Khmer
